trial,final_step,trapped,boundary_dead,contact_dead
1348,123,1,0,0
1349,94,1,0,0
1350,173,1,0,0
1351,17,1,0,0
1352,130,1,0,0
1353,41,1,0,0
1354,59,1,0,0
1355,138,1,0,0
1356,45,1,0,0
1357,20,1,0,0
1358,40,1,0,0
1359,87,1,0,0
1360,59,1,0,0
1361,115,1,0,0
1362,89,1,0,0
1363,108,1,0,0
1364,13,1,0,0
1365,156,1,0,0
1366,9,1,0,0
1367,29,1,0,0
1368,81,1,0,0
1369,86,1,0,0
1370,48,1,0,0
1371,30,1,0,0
1372,15,1,0,0
1373,67,1,0,0
1374,74,1,0,0
1375,153,1,0,0
1376,26,1,0,0
1377,71,1,0,0
1378,19,1,0,0
1379,39,1,0,0
1380,132,1,0,0
1381,51,1,0,0
1382,66,1,0,0
1383,54,1,0,0
1384,117,1,0,0
1385,36,1,0,0
1386,55,1,0,0
1387,12,1,0,0
1388,78,1,0,0
1389,109,1,0,0
1390,139,1,0,0
1391,77,1,0,0
1392,89,1,0,0
1393,12,1,0,0
1394,181,1,0,0
1395,15,1,0,0
1396,55,1,0,0
1397,24,1,0,0
1398,98,1,0,0
1399,94,1,0,0
1400,105,1,0,0
1401,42,1,0,0
1402,40,1,0,0
1403,48,1,0,0
1404,120,1,0,0
1405,8,1,0,0
1406,76,1,0,0
1407,77,1,0,0
1408,162,1,0,0
1409,47,1,0,0
1410,57,1,0,0
1411,97,1,0,0
1412,34,1,0,0
1413,74,1,0,0
1414,158,1,0,0
1415,44,1,0,0
1416,77,1,0,0
1417,47,1,0,0
1418,57,1,0,0
1419,41,1,0,0
1420,62,1,0,0
1421,56,1,0,0
1422,36,1,0,0
1423,213,1,0,0
1424,49,1,0,0
1425,38,1,0,0
1426,88,1,0,0
1427,66,1,0,0
1428,129,1,0,0
1429,30,1,0,0
1430,90,1,0,0
1431,193,1,0,0
1432,92,1,0,0
1433,75,1,0,0
1434,18,1,0,0
1435,86,1,0,0
1436,76,1,0,0
1437,66,1,0,0
1438,72,1,0,0
1439,69,1,0,0
1440,91,1,0,0
1441,67,1,0,0
1442,64,1,0,0
1443,19,1,0,0
1444,106,1,0,0
1445,78,1,0,0
1446,100,1,0,0
1447,44,1,0,0
1448,52,1,0,0
1449,193,1,0,0
1450,66,1,0,0
1451,13,1,0,0
1452,68,1,0,0
1453,84,1,0,0
1454,51,1,0,0
1455,44,1,0,0
1456,59,1,0,0
1457,59,1,0,0
1458,104,1,0,0
1459,150,1,0,0
1460,94,1,0,0
1461,10,1,0,0
1462,127,1,0,0
1463,86,1,0,0
1464,102,1,0,0
1465,97,1,0,0
1466,46,1,0,0
1467,101,1,0,0
1468,23,1,0,0
1469,20,1,0,0
1470,19,1,0,0
1471,115,1,0,0
1472,52,1,0,0
1473,36,1,0,0
1474,158,1,0,0
1475,49,1,0,0
1476,98,1,0,0
1477,54,1,0,0
1478,41,1,0,0
1479,38,1,0,0
1480,41,1,0,0
1481,23,1,0,0
1482,55,1,0,0
1483,46,1,0,0
1484,89,1,0,0
1485,61,1,0,0
1486,12,1,0,0
1487,15,1,0,0
1488,29,1,0,0
1489,162,1,0,0
1490,88,1,0,0
1491,45,1,0,0
1492,82,1,0,0
1493,327,1,0,0
1494,41,1,0,0
1495,15,1,0,0
1496,67,1,0,0
1497,66,1,0,0
1498,54,1,0,0
1499,58,1,0,0
1500,30,1,0,0
1501,15,1,0,0
1502,61,1,0,0
1503,43,1,0,0
1504,26,1,0,0
1505,60,1,0,0
1506,66,1,0,0
1507,126,1,0,0
1508,21,1,0,0
1509,11,1,0,0
1510,105,1,0,0
1511,139,1,0,0
1512,44,1,0,0
1513,59,1,0,0
1514,76,1,0,0
1515,34,1,0,0
1516,16,1,0,0
1517,105,1,0,0
1518,61,1,0,0
1519,47,1,0,0
1520,16,1,0,0
1521,20,1,0,0
1522,29,1,0,0
1523,39,1,0,0
1524,79,1,0,0
1525,85,1,0,0
1526,235,1,0,0
1527,58,1,0,0
1528,108,1,0,0
1529,57,1,0,0
1530,23,1,0,0
1531,38,1,0,0
1532,173,1,0,0
1533,70,1,0,0
1534,70,1,0,0
1535,28,1,0,0
1536,81,1,0,0
1537,139,1,0,0
1538,64,1,0,0
1539,69,1,0,0
1540,90,1,0,0
1541,8,1,0,0
1542,54,1,0,0
1543,55,1,0,0
1544,48,1,0,0
1545,12,1,0,0
1546,42,1,0,0
1547,33,1,0,0
1548,28,1,0,0
1549,21,1,0,0
1550,194,1,0,0
1551,167,1,0,0
1552,105,1,0,0
1553,139,1,0,0
1554,49,1,0,0
1555,34,1,0,0
1556,102,1,0,0
1557,48,1,0,0
1558,310,1,0,0
1559,118,1,0,0
1560,25,1,0,0
1561,38,1,0,0
1562,74,1,0,0
1563,148,1,0,0
1564,135,1,0,0
1565,80,1,0,0
1566,45,1,0,0
1567,68,1,0,0
1568,69,1,0,0
1569,31,1,0,0
1570,30,1,0,0
1571,17,1,0,0
1572,207,1,0,0
1573,130,1,0,0
1574,219,1,0,0
1575,170,1,0,0
1576,93,1,0,0
1577,21,1,0,0
1578,72,1,0,0
1579,46,1,0,0
1580,49,1,0,0
1581,155,1,0,0
1582,67,1,0,0
1583,92,1,0,0
1584,77,1,0,0
1585,91,1,0,0
1586,24,1,0,0
1587,49,1,0,0
1588,96,1,0,0
1589,89,1,0,0
1590,17,1,0,0
1591,51,1,0,0
1592,149,1,0,0
1593,100,1,0,0
1594,118,1,0,0
1595,215,1,0,0
1596,76,1,0,0
1597,48,1,0,0
1598,73,1,0,0
1599,97,1,0,0
1600,41,1,0,0
1601,43,1,0,0
1602,71,1,0,0
1603,85,1,0,0
1604,45,1,0,0
1605,165,1,0,0
1606,51,1,0,0
1607,106,1,0,0
1608,101,1,0,0
1609,148,1,0,0
1610,89,1,0,0
1611,24,1,0,0
1612,9,1,0,0
1613,120,1,0,0
1614,24,1,0,0
1615,12,1,0,0
1616,25,1,0,0
1617,48,1,0,0
1618,26,1,0,0
1619,40,1,0,0
1620,97,1,0,0
1621,11,1,0,0
1622,81,1,0,0
1623,15,1,0,0
1624,132,1,0,0
1625,98,1,0,0
1626,118,1,0,0
1627,59,1,0,0
1628,55,1,0,0
1629,209,1,0,0
1630,91,1,0,0
1631,9,1,0,0
1632,36,1,0,0
1633,89,1,0,0
1634,178,1,0,0
1635,56,1,0,0
1636,19,1,0,0
1637,104,1,0,0
1638,28,1,0,0
1639,97,1,0,0
1640,130,1,0,0
1641,55,1,0,0
1642,58,1,0,0
1643,149,1,0,0
1644,52,1,0,0
1645,66,1,0,0
1646,125,1,0,0
1647,125,1,0,0
1648,158,1,0,0
1649,137,1,0,0
1650,29,1,0,0
1651,73,1,0,0
1652,105,1,0,0
1653,74,1,0,0
1654,115,1,0,0
1655,30,1,0,0
1656,54,1,0,0
1657,123,1,0,0
1658,40,1,0,0
1659,71,1,0,0
1660,12,1,0,0
1661,46,1,0,0
1662,27,1,0,0
1663,49,1,0,0
1664,15,1,0,0
1665,19,1,0,0
1666,23,1,0,0
1667,50,1,0,0
1668,42,1,0,0
1669,43,1,0,0
1670,57,1,0,0
1671,121,1,0,0
1672,10,1,0,0
1673,31,1,0,0
1674,41,1,0,0
1675,41,1,0,0
1676,45,1,0,0
1677,8,1,0,0
1678,40,1,0,0
1679,89,1,0,0
1680,128,1,0,0
1681,130,1,0,0
1682,113,1,0,0
1683,118,1,0,0
1684,81,1,0,0
1685,61,1,0,0
1686,22,1,0,0
1687,23,1,0,0
1688,78,1,0,0
1689,53,1,0,0
1690,51,1,0,0
1691,177,1,0,0
1692,139,1,0,0
1693,56,1,0,0
1694,60,1,0,0
1695,202,1,0,0
1696,17,1,0,0
1697,18,1,0,0
1698,239,1,0,0
1699,34,1,0,0
1700,33,1,0,0
1701,119,1,0,0
1702,55,1,0,0
1703,42,1,0,0
1704,11,1,0,0
1705,16,1,0,0
1706,34,1,0,0
1707,133,1,0,0
1708,24,1,0,0
1709,59,1,0,0
1710,47,1,0,0
1711,19,1,0,0
1712,106,1,0,0
1713,25,1,0,0
1714,62,1,0,0
1715,24,1,0,0
1716,166,1,0,0
1717,52,1,0,0
1718,27,1,0,0
1719,25,1,0,0
1720,84,1,0,0
1721,61,1,0,0
1722,30,1,0,0
1723,76,1,0,0
1724,23,1,0,0
1725,19,1,0,0
1726,74,1,0,0
1727,42,1,0,0
1728,70,1,0,0
1729,9,1,0,0
1730,24,1,0,0
1731,57,1,0,0
1732,145,1,0,0
1733,188,1,0,0
1734,86,1,0,0
1735,54,1,0,0
1736,54,1,0,0
1737,190,1,0,0
1738,128,1,0,0
1739,162,1,0,0
1740,22,1,0,0
1741,23,1,0,0
1742,131,1,0,0
1743,77,1,0,0
1744,118,1,0,0
1745,34,1,0,0
1746,125,1,0,0
1747,70,1,0,0
1748,69,1,0,0
1749,178,1,0,0
1750,51,1,0,0
1751,22,1,0,0
1752,44,1,0,0
1753,26,1,0,0
1754,68,1,0,0
1755,17,1,0,0
1756,86,1,0,0
1757,205,1,0,0
1758,51,1,0,0
1759,163,1,0,0
1760,63,1,0,0
1761,128,1,0,0
1762,82,1,0,0
1763,120,1,0,0
1764,42,1,0,0
1765,91,1,0,0
1766,137,1,0,0
1767,36,1,0,0
1768,63,1,0,0
1769,119,1,0,0
1770,80,1,0,0
1771,22,1,0,0
1772,25,1,0,0
1773,165,1,0,0
1774,38,1,0,0
1775,113,1,0,0
1776,24,1,0,0
1777,15,1,0,0
1778,45,1,0,0
1779,201,1,0,0
1780,41,1,0,0
1781,65,1,0,0
1782,69,1,0,0
1783,130,1,0,0
1784,17,1,0,0
1785,44,1,0,0
1786,120,1,0,0
1787,101,1,0,0
1788,54,1,0,0
1789,133,1,0,0
1790,208,1,0,0
1791,92,1,0,0
1792,94,1,0,0
1793,72,1,0,0
1794,68,1,0,0
1795,80,1,0,0
1796,69,1,0,0
1797,54,1,0,0
1798,20,1,0,0
1799,91,1,0,0
1800,44,1,0,0
1801,131,1,0,0
1802,44,1,0,0
1803,49,1,0,0
1804,56,1,0,0
1805,41,1,0,0
1806,110,1,0,0
1807,72,1,0,0
1808,92,1,0,0
1809,64,1,0,0
1810,25,1,0,0
1811,31,1,0,0
1812,26,1,0,0
1813,31,1,0,0
1814,22,1,0,0
1815,36,1,0,0
1816,32,1,0,0
1817,44,1,0,0
1818,23,1,0,0
1819,114,1,0,0
1820,87,1,0,0
1821,22,1,0,0
1822,129,1,0,0
1823,16,1,0,0
1824,36,1,0,0
1825,74,1,0,0
1826,21,1,0,0
1827,76,1,0,0
1828,131,1,0,0
1829,16,1,0,0
1830,32,1,0,0
1831,66,1,0,0
1832,105,1,0,0
1833,15,1,0,0
1834,96,1,0,0
1835,60,1,0,0
1836,38,1,0,0
1837,18,1,0,0
1838,49,1,0,0
1839,135,1,0,0
1840,18,1,0,0
1841,46,1,0,0
1842,23,1,0,0
1843,132,1,0,0
1844,189,1,0,0
1845,31,1,0,0
1846,143,1,0,0
1847,247,1,0,0
1848,111,1,0,0
1849,39,1,0,0
1850,94,1,0,0
1851,46,1,0,0
1852,113,1,0,0
1853,72,1,0,0
1854,38,1,0,0
1855,97,1,0,0
1856,25,1,0,0
1857,34,1,0,0
1858,188,1,0,0
1859,45,1,0,0
1860,66,1,0,0
1861,75,1,0,0
1862,41,1,0,0
1863,65,1,0,0
1864,206,1,0,0
1865,61,1,0,0
1866,75,1,0,0
1867,53,1,0,0
1868,83,1,0,0
1869,21,1,0,0
1870,16,1,0,0
1871,85,1,0,0
1872,37,1,0,0
1873,21,1,0,0
1874,84,1,0,0
1875,23,1,0,0
1876,72,1,0,0
1877,73,1,0,0
1878,149,1,0,0
1879,32,1,0,0
1880,28,1,0,0
1881,51,1,0,0
1882,37,1,0,0
1883,23,1,0,0
1884,36,1,0,0
1885,57,1,0,0
1886,20,1,0,0
1887,42,1,0,0
1888,25,1,0,0
1889,21,1,0,0
1890,68,1,0,0
1891,80,1,0,0
1892,46,1,0,0
1893,16,1,0,0
1894,98,1,0,0
1895,54,1,0,0
1896,31,1,0,0
1897,113,1,0,0
1898,15,1,0,0
1899,67,1,0,0
1900,48,1,0,0
1901,66,1,0,0
1902,38,1,0,0
1903,17,1,0,0
1904,81,1,0,0
1905,168,1,0,0
1906,93,1,0,0
1907,69,1,0,0
1908,63,1,0,0
1909,129,1,0,0
1910,121,1,0,0
1911,91,1,0,0
1912,83,1,0,0
1913,71,1,0,0
1914,33,1,0,0
1915,29,1,0,0
1916,85,1,0,0
1917,18,1,0,0
1918,109,1,0,0
1919,276,1,0,0
1920,178,1,0,0
1921,76,1,0,0
1922,62,1,0,0
1923,179,1,0,0
1924,65,1,0,0
1925,88,1,0,0
1926,61,1,0,0
1927,47,1,0,0
1928,60,1,0,0
1929,130,1,0,0
1930,115,1,0,0
1931,88,1,0,0
1932,126,1,0,0
1933,101,1,0,0
1934,38,1,0,0
1935,24,1,0,0
1936,222,1,0,0
1937,51,1,0,0
1938,29,1,0,0
1939,35,1,0,0
1940,103,1,0,0
1941,63,1,0,0
1942,62,1,0,0
1943,17,1,0,0
1944,24,1,0,0
1945,84,1,0,0
1946,105,1,0,0
1947,71,1,0,0
1948,90,1,0,0
1949,209,1,0,0
1950,97,1,0,0
1951,66,1,0,0
1952,63,1,0,0
1953,112,1,0,0
1954,30,1,0,0
1955,41,1,0,0
1956,72,1,0,0
1957,18,1,0,0
1958,47,1,0,0
1959,19,1,0,0
1960,18,1,0,0
1961,176,1,0,0
1962,151,1,0,0
1963,37,1,0,0
1964,260,1,0,0
1965,27,1,0,0
1966,61,1,0,0
1967,215,1,0,0
1968,15,1,0,0
1969,26,1,0,0
1970,62,1,0,0
1971,39,1,0,0
1972,38,1,0,0
1973,38,1,0,0
1974,148,1,0,0
1975,38,1,0,0
1976,58,1,0,0
1977,70,1,0,0
1978,32,1,0,0
1979,43,1,0,0
1980,107,1,0,0
1981,62,1,0,0
1982,61,1,0,0
1983,122,1,0,0
1984,55,1,0,0
1985,40,1,0,0
1986,59,1,0,0
1987,48,1,0,0
1988,32,1,0,0
1989,92,1,0,0
1990,121,1,0,0
1991,50,1,0,0
1992,107,1,0,0
1993,47,1,0,0
1994,18,1,0,0
1995,68,1,0,0
1996,36,1,0,0
1997,158,1,0,0
1998,76,1,0,0
1999,93,1,0,0
2000,126,1,0,0
2001,29,1,0,0
2002,41,1,0,0
2003,34,1,0,0
2004,71,1,0,0
2005,48,1,0,0
2006,31,1,0,0
2007,19,1,0,0
2008,23,1,0,0
2009,82,1,0,0
2010,61,1,0,0
2011,19,1,0,0
2012,97,1,0,0
2013,43,1,0,0
2014,156,1,0,0
2015,25,1,0,0
2016,34,1,0,0
2017,67,1,0,0
2018,31,1,0,0
2019,82,1,0,0
2020,98,1,0,0
2021,60,1,0,0
2022,51,1,0,0
2023,42,1,0,0
2024,73,1,0,0
2025,47,1,0,0
2026,28,1,0,0
2027,34,1,0,0
2028,60,1,0,0
2029,31,1,0,0
2030,42,1,0,0
2031,57,1,0,0
2032,18,1,0,0
2033,33,1,0,0
2034,95,1,0,0
2035,34,1,0,0
2036,68,1,0,0
2037,66,1,0,0
2038,51,1,0,0
2039,100,1,0,0
2040,94,1,0,0
2041,171,1,0,0
2042,22,1,0,0
2043,42,1,0,0
2044,80,1,0,0
2045,265,1,0,0
2046,42,1,0,0
2047,82,1,0,0
2048,64,1,0,0
2049,66,1,0,0
2050,19,1,0,0
2051,40,1,0,0
2052,85,1,0,0
2053,82,1,0,0
2054,61,1,0,0
2055,23,1,0,0
2056,192,1,0,0
2057,13,1,0,0
2058,41,1,0,0
2059,63,1,0,0
2060,192,1,0,0
2061,59,1,0,0
2062,15,1,0,0
2063,11,1,0,0
2064,43,1,0,0
2065,10,1,0,0
2066,47,1,0,0
2067,48,1,0,0
2068,133,1,0,0
2069,59,1,0,0
2070,188,1,0,0
2071,17,1,0,0
2072,50,1,0,0
2073,100,1,0,0
2074,299,1,0,0
2075,51,1,0,0
2076,19,1,0,0
2077,83,1,0,0
2078,256,1,0,0
2079,126,1,0,0
2080,39,1,0,0
2081,94,1,0,0
2082,25,1,0,0
2083,149,1,0,0
2084,53,1,0,0
2085,67,1,0,0
2086,65,1,0,0
2087,37,1,0,0
2088,67,1,0,0
2089,173,1,0,0
2090,55,1,0,0
2091,134,1,0,0
2092,46,1,0,0
2093,51,1,0,0
2094,88,1,0,0
2095,121,1,0,0
2096,61,1,0,0
2097,65,1,0,0
2098,23,1,0,0
2099,48,1,0,0
2100,50,1,0,0
2101,26,1,0,0
2102,88,1,0,0
2103,146,1,0,0
2104,176,1,0,0
2105,297,1,0,0
2106,105,1,0,0
2107,74,1,0,0
2108,83,1,0,0
2109,218,1,0,0
2110,109,1,0,0
2111,99,1,0,0
2112,53,1,0,0
2113,38,1,0,0
2114,120,1,0,0
2115,67,1,0,0
2116,33,1,0,0
2117,20,1,0,0
2118,37,1,0,0
2119,108,1,0,0
2120,58,1,0,0
2121,72,1,0,0
2122,39,1,0,0
2123,36,1,0,0
2124,83,1,0,0
2125,83,1,0,0
2126,113,1,0,0
2127,66,1,0,0
2128,144,1,0,0
2129,22,1,0,0
2130,123,1,0,0
2131,14,1,0,0
2132,102,1,0,0
2133,147,1,0,0
2134,46,1,0,0
2135,115,1,0,0
2136,101,1,0,0
2137,101,1,0,0
2138,109,1,0,0
2139,37,1,0,0
2140,31,1,0,0
2141,88,1,0,0
2142,119,1,0,0
2143,98,1,0,0
2144,35,1,0,0
2145,8,1,0,0
2146,29,1,0,0
2147,95,1,0,0
2148,84,1,0,0
2149,39,1,0,0
2150,12,1,0,0
2151,40,1,0,0
2152,62,1,0,0
2153,32,1,0,0
2154,17,1,0,0
2155,58,1,0,0
2156,58,1,0,0
2157,62,1,0,0
2158,19,1,0,0
2159,32,1,0,0
2160,54,1,0,0
2161,54,1,0,0
2162,23,1,0,0
2163,73,1,0,0
2164,9,1,0,0
2165,136,1,0,0
2166,78,1,0,0
2167,205,1,0,0
2168,123,1,0,0
2169,31,1,0,0
2170,52,1,0,0
2171,73,1,0,0
2172,58,1,0,0
2173,42,1,0,0
2174,22,1,0,0
2175,91,1,0,0
2176,15,1,0,0
2177,84,1,0,0
2178,11,1,0,0
2179,165,1,0,0
2180,34,1,0,0
2181,97,1,0,0
2182,52,1,0,0
2183,45,1,0,0
2184,53,1,0,0
2185,85,1,0,0
2186,14,1,0,0
2187,82,1,0,0
2188,87,1,0,0
2189,30,1,0,0
2190,38,1,0,0
2191,58,1,0,0
2192,48,1,0,0
2193,68,1,0,0
2194,101,1,0,0
2195,23,1,0,0
2196,87,1,0,0
2197,44,1,0,0
2198,62,1,0,0
2199,68,1,0,0
2200,31,1,0,0
2201,126,1,0,0
2202,45,1,0,0
2203,41,1,0,0
2204,30,1,0,0
2205,34,1,0,0
2206,77,1,0,0
2207,31,1,0,0
2208,20,1,0,0
2209,63,1,0,0
2210,75,1,0,0
2211,107,1,0,0
2212,33,1,0,0
2213,269,1,0,0
2214,31,1,0,0
2215,153,1,0,0
2216,68,1,0,0
2217,74,1,0,0
2218,23,1,0,0
2219,34,1,0,0
2220,53,1,0,0
2221,103,1,0,0
2222,45,1,0,0
2223,77,1,0,0
2224,68,1,0,0
2225,54,1,0,0
2226,22,1,0,0
2227,13,1,0,0
2228,15,1,0,0
2229,41,1,0,0
2230,129,1,0,0
2231,66,1,0,0
2232,91,1,0,0
2233,102,1,0,0
2234,11,1,0,0
2235,17,1,0,0
2236,127,1,0,0
2237,81,1,0,0
2238,31,1,0,0
2239,76,1,0,0
2240,115,1,0,0
2241,78,1,0,0
2242,162,1,0,0
2243,114,1,0,0
2244,54,1,0,0
2245,45,1,0,0
2246,39,1,0,0
2247,54,1,0,0
2248,43,1,0,0
2249,52,1,0,0
2250,99,1,0,0
2251,91,1,0,0
2252,50,1,0,0
2253,57,1,0,0
2254,31,1,0,0
2255,102,1,0,0
2256,20,1,0,0
2257,125,1,0,0
2258,15,1,0,0
2259,78,1,0,0
2260,34,1,0,0
2261,41,1,0,0
2262,10,1,0,0
2263,147,1,0,0
2264,158,1,0,0
2265,43,1,0,0
2266,16,1,0,0
2267,119,1,0,0
2268,184,1,0,0
2269,68,1,0,0
2270,40,1,0,0
2271,192,1,0,0
2272,58,1,0,0
2273,106,1,0,0
2274,40,1,0,0
2275,17,1,0,0
2276,38,1,0,0
2277,42,1,0,0
2278,19,1,0,0
2279,28,1,0,0
2280,29,1,0,0
2281,48,1,0,0
2282,23,1,0,0
2283,70,1,0,0
2284,31,1,0,0
2285,39,1,0,0
2286,41,1,0,0
2287,42,1,0,0
2288,51,1,0,0
2289,30,1,0,0
2290,39,1,0,0
2291,35,1,0,0
2292,154,1,0,0
2293,162,1,0,0
2294,61,1,0,0
2295,60,1,0,0
2296,80,1,0,0
2297,149,1,0,0
2298,28,1,0,0
2299,30,1,0,0
2300,59,1,0,0
2301,23,1,0,0
2302,30,1,0,0
2303,96,1,0,0
2304,40,1,0,0
2305,170,1,0,0
2306,159,1,0,0
2307,33,1,0,0
2308,84,1,0,0
2309,23,1,0,0
2310,145,1,0,0
2311,131,1,0,0
2312,42,1,0,0
2313,25,1,0,0
2314,32,1,0,0
2315,164,1,0,0
2316,22,1,0,0
2317,54,1,0,0
2318,84,1,0,0
2319,137,1,0,0
2320,204,1,0,0
2321,12,1,0,0
2322,92,1,0,0
2323,75,1,0,0
2324,62,1,0,0
2325,47,1,0,0
2326,53,1,0,0
2327,165,1,0,0
2328,93,1,0,0
2329,62,1,0,0
2330,63,1,0,0
2331,195,1,0,0
2332,21,1,0,0
2333,38,1,0,0
2334,24,1,0,0
2335,141,1,0,0
2336,45,1,0,0
2337,15,1,0,0
2338,42,1,0,0
2339,74,1,0,0
2340,17,1,0,0
2341,124,1,0,0
2342,49,1,0,0
2343,64,1,0,0
2344,23,1,0,0
2345,11,1,0,0
2346,260,1,0,0
2347,31,1,0,0
2348,76,1,0,0
2349,11,1,0,0
2350,159,1,0,0
2351,33,1,0,0
2352,154,1,0,0
2353,71,1,0,0
2354,116,1,0,0
2355,29,1,0,0
2356,53,1,0,0
2357,70,1,0,0
2358,138,1,0,0
2359,26,1,0,0
2360,67,1,0,0
2361,66,1,0,0
2362,48,1,0,0
2363,58,1,0,0
2364,27,1,0,0
2365,130,1,0,0
2366,123,1,0,0
2367,24,1,0,0
2368,17,1,0,0
2369,63,1,0,0
2370,191,1,0,0
2371,19,1,0,0
2372,117,1,0,0
2373,142,1,0,0
2374,25,1,0,0
2375,211,1,0,0
2376,98,1,0,0
2377,56,1,0,0
2378,116,1,0,0
2379,51,1,0,0
2380,125,1,0,0
2381,60,1,0,0
2382,103,1,0,0
2383,55,1,0,0
2384,52,1,0,0
2385,108,1,0,0
2386,34,1,0,0
2387,29,1,0,0
2388,61,1,0,0
2389,29,1,0,0
2390,84,1,0,0
2391,82,1,0,0
2392,37,1,0,0
2393,63,1,0,0
2394,70,1,0,0
2395,28,1,0,0
2396,37,1,0,0
2397,28,1,0,0
2398,173,1,0,0
2399,18,1,0,0
2400,28,1,0,0
2401,15,1,0,0
2402,10,1,0,0
2403,121,1,0,0
2404,45,1,0,0
2405,149,1,0,0
2406,41,1,0,0
2407,90,1,0,0
2408,48,1,0,0
2409,58,1,0,0
2410,41,1,0,0
2411,52,1,0,0
2412,132,1,0,0
2413,38,1,0,0
2414,10,1,0,0
2415,17,1,0,0
2416,56,1,0,0
2417,63,1,0,0
2418,100,1,0,0
2419,179,1,0,0
2420,61,1,0,0
2421,44,1,0,0
2422,23,1,0,0
2423,98,1,0,0
2424,219,1,0,0
2425,79,1,0,0
2426,43,1,0,0
2427,70,1,0,0
2428,13,1,0,0
2429,93,1,0,0
2430,101,1,0,0
2431,16,1,0,0
2432,19,1,0,0
2433,44,1,0,0
2434,23,1,0,0
2435,222,1,0,0
2436,39,1,0,0
2437,52,1,0,0
2438,36,1,0,0
2439,97,1,0,0
2440,63,1,0,0
2441,25,1,0,0
2442,92,1,0,0
2443,41,1,0,0
2444,48,1,0,0
2445,48,1,0,0
2446,38,1,0,0
2447,21,1,0,0
2448,22,1,0,0
2449,98,1,0,0
2450,20,1,0,0
2451,84,1,0,0
2452,13,1,0,0
2453,14,1,0,0
2454,28,1,0,0
2455,50,1,0,0
2456,365,1,0,0
2457,41,1,0,0
2458,124,1,0,0
2459,22,1,0,0
2460,74,1,0,0
2461,37,1,0,0
2462,40,1,0,0
2463,32,1,0,0
2464,58,1,0,0
2465,118,1,0,0
2466,39,1,0,0
2467,75,1,0,0
2468,78,1,0,0
2469,37,1,0,0
2470,66,1,0,0
2471,69,1,0,0
2472,38,1,0,0
2473,52,1,0,0
2474,76,1,0,0
2475,81,1,0,0
2476,36,1,0,0
2477,44,1,0,0
2478,76,1,0,0
2479,34,1,0,0
2480,87,1,0,0
2481,74,1,0,0
2482,25,1,0,0
2483,32,1,0,0
2484,69,1,0,0
2485,76,1,0,0
2486,32,1,0,0
2487,37,1,0,0
2488,72,1,0,0
2489,98,1,0,0
2490,72,1,0,0
2491,22,1,0,0
2492,110,1,0,0
2493,61,1,0,0
2494,34,1,0,0
2495,41,1,0,0
2496,46,1,0,0
2497,67,1,0,0
2498,24,1,0,0
2499,42,1,0,0
2500,66,1,0,0
2501,114,1,0,0
2502,59,1,0,0
2503,21,1,0,0
2504,176,1,0,0
2505,324,1,0,0
2506,137,1,0,0
2507,38,1,0,0
2508,50,1,0,0
2509,95,1,0,0
2510,78,1,0,0
2511,153,1,0,0
2512,53,1,0,0
2513,50,1,0,0
2514,92,1,0,0
2515,24,1,0,0
2516,150,1,0,0
2517,59,1,0,0
2518,38,1,0,0
2519,75,1,0,0
2520,138,1,0,0
2521,13,1,0,0
2522,198,1,0,0
2523,57,1,0,0
2524,62,1,0,0
2525,177,1,0,0
2526,24,1,0,0
2527,53,1,0,0
2528,25,1,0,0
2529,173,1,0,0
2530,132,1,0,0
2531,111,1,0,0
2532,128,1,0,0
2533,81,1,0,0
2534,46,1,0,0
2535,59,1,0,0
2536,139,1,0,0
2537,19,1,0,0
2538,39,1,0,0
2539,37,1,0,0
2540,31,1,0,0
2541,193,1,0,0
2542,32,1,0,0
2543,60,1,0,0
2544,37,1,0,0
2545,69,1,0,0
2546,76,1,0,0
2547,119,1,0,0
2548,64,1,0,0
2549,29,1,0,0
2550,27,1,0,0
2551,45,1,0,0
2552,35,1,0,0
2553,74,1,0,0
2554,31,1,0,0
2555,55,1,0,0
2556,38,1,0,0
2557,138,1,0,0
2558,39,1,0,0
2559,139,1,0,0
2560,36,1,0,0
2561,59,1,0,0
2562,77,1,0,0
2563,18,1,0,0
2564,88,1,0,0
2565,45,1,0,0
2566,8,1,0,0
2567,40,1,0,0
2568,50,1,0,0
2569,95,1,0,0
2570,159,1,0,0
2571,47,1,0,0
2572,101,1,0,0
2573,226,1,0,0
2574,29,1,0,0
2575,79,1,0,0
2576,21,1,0,0
2577,30,1,0,0
2578,146,1,0,0
2579,21,1,0,0
2580,127,1,0,0
2581,39,1,0,0
2582,98,1,0,0
2583,60,1,0,0
2584,107,1,0,0
2585,70,1,0,0
2586,20,1,0,0
2587,59,1,0,0
2588,173,1,0,0
2589,78,1,0,0
2590,211,1,0,0
2591,40,1,0,0
2592,24,1,0,0
2593,138,1,0,0
2594,55,1,0,0
2595,119,1,0,0
2596,37,1,0,0
2597,29,1,0,0
2598,34,1,0,0
2599,67,1,0,0
2600,57,1,0,0
2601,38,1,0,0
2602,16,1,0,0
2603,101,1,0,0
2604,75,1,0,0
2605,102,1,0,0
2606,35,1,0,0
2607,144,1,0,0
2608,39,1,0,0
2609,68,1,0,0
2610,172,1,0,0
2611,36,1,0,0
2612,68,1,0,0
2613,41,1,0,0
2614,83,1,0,0
2615,79,1,0,0
2616,23,1,0,0
2617,64,1,0,0
