step,mean_r2,mean_r,std_r2,std_r,n_alive,trapped_rate,mean_rg2,std_rg2,mean_r2_all,mean_rg2_all,min_r2,max_r2,se_r2,cv_r2
242,240.0604000000,13.7002619250,245.6570396953,7.2362437207,10000,0.0000000000,40.0870102796,25.8752865381,240.0604000000,40.0870102796,0.0000000000,2692.0000000000,2.4565703970,1.0233134648
243,240.8996000000,13.7243986015,246.3853459925,7.2484814291,10000,0.0000000000,40.2515709285,25.9823406304,240.8996000000,40.2515709285,1.0000000000,2785.0000000000,2.4638534599,1.0227719182
244,241.7972000000,13.7544054412,246.9031074575,7.2535185228,10000,0.0000000000,40.4159777293,26.0893258846,241.7972000000,40.4159777293,0.0000000000,2738.0000000000,2.4690310746,1.0211164871
245,242.9972000000,13.7840500245,248.4425148644,7.2799151727,10000,0.0000000000,40.5808060480,26.1974530499,242.9972000000,40.5808060480,1.0000000000,2785.0000000000,2.4844251486,1.0224089614
246,244.5832000000,13.8222350987,250.1310725955,7.3163527031,10000,0.0000000000,40.7468231966,26.3069501632,244.5832000000,40.7468231966,0.0000000000,2880.0000000000,2.5013107260,1.0226829668
247,245.3664000000,13.8370158224,251.4660123178,7.3418930209,10000,0.0000000000,40.9121432200,26.4171944165,245.3664000000,40.9121432200,1.0000000000,2929.0000000000,2.5146601232,1.0248591996
248,246.1268000000,13.8538303918,252.4322846265,7.3619415560,10000,0.0000000000,41.0768553120,26.5275751244,246.1268000000,41.0768553120,0.0000000000,2980.0000000000,2.5243228463,1.0256188462
249,247.3944000000,13.8878293212,253.7060307692,7.3839418163,10000,0.0000000000,41.2421671808,26.6389214139,247.3944000000,41.2421671808,1.0000000000,2929.0000000000,2.5370603077,1.0255124238
250,248.1350000000,13.9107858794,254.3799924817,7.3908751998,10000,0.0000000000,41.4071003159,26.7496293168,248.1350000000,41.4071003159,0.0000000000,3026.0000000000,2.5437999248,1.0251677211
251,249.3108000000,13.9401371115,255.3449576619,7.4150777011,10000,0.0000000000,41.5720705814,26.8599548474,249.3108000000,41.5720705814,1.0000000000,2929.0000000000,2.5534495766,1.0242033545
252,250.3740000000,13.9731590030,256.0706201890,7.4246095841,10000,0.0000000000,41.7373317065,26.9693861921,250.3740000000,41.7373317065,0.0000000000,2880.0000000000,2.5607062019,1.0227524431
253,251.6288000000,14.0101640654,257.4885189879,7.4393617239,10000,0.0000000000,41.9034861988,27.0790585720,251.6288000000,41.9034861988,1.0000000000,2977.0000000000,2.5748851899,1.0232871555
254,252.3582000000,14.0285312377,258.8292303677,7.4537582006,10000,0.0000000000,42.0696336363,27.1897052207,252.3582000000,42.0696336363,0.0000000000,2930.0000000000,2.5882923037,1.0256422433
255,253.2640000000,14.0566142221,259.6226690873,7.4616081786,10000,0.0000000000,42.2355964874,27.3000101511,253.2640000000,42.2355964874,1.0000000000,2885.0000000000,2.5962266909,1.0251068809
256,254.2330000000,14.0822106322,261.0967753746,7.4782580666,10000,0.0000000000,42.4014913504,27.4110864478,254.2330000000,42.4014913504,0.0000000000,2842.0000000000,2.6109677537,1.0269979718
257,254.9580000000,14.1001226743,262.3877341569,7.4929660730,10000,0.0000000000,42.5673021633,27.5232968714,254.9580000000,42.5673021633,1.0000000000,2801.0000000000,2.6238773416,1.0291410121
258,256.0518000000,14.1251821405,263.5080403266,7.5187119573,10000,0.0000000000,42.7336315857,27.6363432055,256.0518000000,42.7336315857,0.0000000000,2842.0000000000,2.6350804033,1.0291200465
259,257.1408000000,14.1588704429,264.4351855850,7.5277611401,10000,0.0000000000,42.9003038639,27.7499133360,257.1408000000,42.9003038639,1.0000000000,2885.0000000000,2.6443518558,1.0283672820
260,258.3186000000,14.1880336527,266.2518366022,7.5510463559,10000,0.0000000000,43.0673027818,27.8649215210,258.3186000000,43.0673027818,0.0000000000,2842.0000000000,2.6625183660,1.0307110545
261,259.2116000000,14.2131745802,267.3039618589,7.5628875672,10000,0.0000000000,43.2338392751,27.9800147990,259.2116000000,43.2338392751,1.0000000000,2745.0000000000,2.6730396186,1.0312191347
262,260.4490000000,14.2481120184,268.2769009792,7.5789381784,10000,0.0000000000,43.4007362605,28.0949596703,260.4490000000,43.4007362605,0.0000000000,2704.0000000000,2.6827690098,1.0300554081
263,261.6016000000,14.2775019598,269.5345493206,7.5996406354,10000,0.0000000000,43.5680763717,28.2095603204,261.6016000000,43.5680763717,1.0000000000,2665.0000000000,2.6953454932,1.0303245443
264,262.4894000000,14.3020518337,269.9392585150,7.6118797512,10000,0.0000000000,43.7352459608,28.3241049819,262.4894000000,43.7352459608,0.0000000000,2570.0000000000,2.6993925852,1.0283815595
265,263.1180000000,14.3217418686,270.1685497537,7.6161479665,10000,0.0000000000,43.9014569902,28.4375909209,263.1180000000,43.9014569902,1.0000000000,2477.0000000000,2.7016854975,1.0267961514
266,264.2652000000,14.3567798414,270.8631345698,7.6254883507,10000,0.0000000000,44.0679890446,28.5498471383,264.2652000000,44.0679890446,0.0000000000,2440.0000000000,2.7086313457,1.0249670958
267,265.2928000000,14.3811946883,271.9603042140,7.6468319804,10000,0.0000000000,44.2344801097,28.6627694780,265.2928000000,44.2344801097,1.0000000000,2405.0000000000,2.7196030421,1.0251326241
268,266.7134000000,14.4157638467,273.5651707737,7.6745783413,10000,0.0000000000,44.4017371678,28.7770161959,266.7134000000,44.4017371678,0.0000000000,2320.0000000000,2.7356517077,1.0256896383
269,267.1512000000,14.4287674995,273.8138804710,7.6786631939,10000,0.0000000000,44.5680897888,28.8899519880,267.1512000000,44.5680897888,1.0000000000,2357.0000000000,2.7381388047,1.0249397363
270,268.0988000000,14.4567854947,274.3613876597,7.6876623989,10000,0.0000000000,44.7340329462,29.0033826114,268.0988000000,44.7340329462,0.0000000000,2410.0000000000,2.7436138766,1.0233592529
271,269.1708000000,14.4870975717,275.3557895294,7.7003119384,10000,0.0000000000,44.9003098724,29.1161958313,269.1708000000,44.9003098724,1.0000000000,2465.0000000000,2.7535578953,1.0229779364
272,270.1980000000,14.5132559981,276.6790790718,7.7177328493,10000,0.0000000000,45.0665797099,29.2291831543,270.1980000000,45.0665797099,0.0000000000,2522.0000000000,2.7667907907,1.0239864065
273,271.0148000000,14.5373211199,277.2202355185,7.7253540150,10000,0.0000000000,45.2327504289,29.3413443897,271.0148000000,45.2327504289,1.0000000000,2581.0000000000,2.7722023552,1.0228970356
274,271.8320000000,14.5564763094,277.8798369368,7.7421571576,10000,0.0000000000,45.3987699623,29.4530230578,271.8320000000,45.3987699623,0.0000000000,2664.0000000000,2.7787983694,1.0222484363
275,272.7344000000,14.5770151429,279.1528324353,7.7617671651,10000,0.0000000000,45.5643720489,29.5649168065,272.7344000000,45.5643720489,1.0000000000,2605.0000000000,2.7915283244,1.0235336373
276,273.4828000000,14.5929562443,280.2005019699,7.7800018029,10000,0.0000000000,45.7294679769,29.6769613429,273.4828000000,45.7294679769,0.0000000000,2664.0000000000,2.8020050197,1.0245635264
277,274.6696000000,14.6294916131,280.7509694299,7.7876553046,10000,0.0000000000,45.8946178666,29.7883636010,274.6696000000,45.8946178666,1.0000000000,2689.0000000000,2.8075096943,1.0221406717
278,274.8908000000,14.6382862796,280.8454152650,7.7853307442,10000,0.0000000000,46.0583797433,29.8983084452,274.8908000000,46.0583797433,0.0000000000,2610.0000000000,2.8084541526,1.0216617481
279,275.8236000000,14.6629593636,281.7601875408,7.7987962342,10000,0.0000000000,46.2219661811,30.0083459603,275.8236000000,46.2219661811,1.0000000000,2677.0000000000,2.8176018754,1.0215231312
280,276.1538000000,14.6743273826,281.6877930361,7.7985842221,10000,0.0000000000,46.3847592584,30.1168840354,276.1538000000,46.3847592584,0.0000000000,2610.0000000000,2.8168779304,1.0200395324
281,276.7192000000,14.6957109171,282.0485595626,7.7945673801,10000,0.0000000000,46.5466946331,30.2233894934,276.7192000000,46.5466946331,1.0000000000,2605.0000000000,2.8204855956,1.0192590885
282,277.4228000000,14.7154777370,282.4821177352,7.8024044354,10000,0.0000000000,46.7080382000,30.3293614283,277.4228000000,46.7080382000,0.0000000000,2522.0000000000,2.8248211774,1.0182368491
283,278.2008000000,14.7340472437,283.6830253635,7.8172023014,10000,0.0000000000,46.8694697679,30.4355867311,278.2008000000,46.8694697679,1.0000000000,2465.0000000000,2.8368302536,1.0197060014
284,279.4892000000,14.7725547023,284.3253022215,7.8269296386,10000,0.0000000000,47.0315587344,30.5413877728,279.4892000000,47.0315587344,0.0000000000,2522.0000000000,2.8432530222,1.0173033599
285,280.6380000000,14.8069092452,285.2923976484,7.8353965186,10000,0.0000000000,47.1942441000,30.6470096992,280.6380000000,47.1942441000,1.0000000000,2465.0000000000,2.8529239765,1.0165850585
286,281.3776000000,14.8229147095,286.1610452494,7.8523117307,10000,0.0000000000,47.3565676966,30.7520159091,281.3776000000,47.3565676966,0.0000000000,2498.0000000000,2.8616104525,1.0170000926
287,283.1256000000,14.8675301183,287.8560310722,7.8792225620,10000,0.0000000000,47.5203005329,30.8573450281,283.1256000000,47.5203005329,1.0000000000,2465.0000000000,2.8785603107,1.0167078889
288,284.0762000000,14.8953071490,288.6273919668,7.8870796203,10000,0.0000000000,47.6838477604,30.9623400337,284.0762000000,47.6838477604,0.0000000000,2500.0000000000,2.8862739197,1.0160210252
289,284.5680000000,14.9086941668,289.2225201743,7.8929613101,10000,0.0000000000,47.8466935363,31.0663497263,284.5680000000,47.8466935363,1.0000000000,2493.0000000000,2.8922252017,1.0163564427
290,285.2294000000,14.9203206872,290.2335407489,7.9128648789,10000,0.0000000000,48.0086182331,31.1706929988,285.2294000000,48.0086182331,0.0000000000,2452.0000000000,2.9023354075,1.0175442670
291,285.9364000000,14.9409089216,290.9046770938,7.9186893231,10000,0.0000000000,48.1698570417,31.2747457189,285.9364000000,48.1698570417,1.0000000000,2525.0000000000,2.9090467709,1.0173754621
292,286.9954000000,14.9690516678,291.9005912615,7.9323951091,10000,0.0000000000,48.3310098219,31.3792124925,286.9954000000,48.3310098219,0.0000000000,2612.0000000000,2.9190059126,1.0170915327
293,288.0744000000,15.0001426421,292.7623105262,7.9416698948,10000,0.0000000000,48.4921097135,31.4831053606,288.0744000000,48.4921097135,1.0000000000,2561.0000000000,2.9276231053,1.0162732632
294,289.2792000000,15.0268344145,294.1885974122,7.9670224977,10000,0.0000000000,48.6535868544,31.5871303343,289.2792000000,48.6535868544,0.0000000000,2592.0000000000,2.9418859741,1.0169711387
295,290.7024000000,15.0659238783,295.4611220351,7.9825019695,10000,0.0000000000,48.8156983131,31.6915188950,290.7024000000,48.8156983131,1.0000000000,2665.0000000000,2.9546112204,1.0163697377
296,291.7828000000,15.0916364076,296.7361899468,8.0015817525,10000,0.0000000000,48.9779767303,31.7960376181,291.7828000000,48.9779767303,0.0000000000,2612.0000000000,2.9673618995,1.0169762918
297,292.6604000000,15.1105290587,298.1314687715,8.0207425820,10000,0.0000000000,49.1406815459,31.9011028717,292.6604000000,49.1406815459,1.0000000000,2665.0000000000,2.9813146877,1.0186942571
298,293.7546000000,15.1453905787,298.4621908699,8.0232003726,10000,0.0000000000,49.3036845919,32.0051439946,293.7546000000,49.3036845919,0.0000000000,2610.0000000000,2.9846219087,1.0160255903
299,295.1064000000,15.1827599516,299.8824807805,8.0368028626,10000,0.0000000000,49.4673438689,32.1102585037,295.1064000000,49.4673438689,1.0000000000,2677.0000000000,2.9988248078,1.0161842670
300,295.7406000000,15.1961665275,300.7695375394,8.0509082015,10000,0.0000000000,49.6304706085,32.2151856834,295.7406000000,49.6304706085,0.0000000000,2600.0000000000,3.0076953754,1.0170045558
301,296.7992000000,15.2283073338,302.0059146430,8.0559205401,10000,0.0000000000,49.7935848208,32.3200680922,296.7992000000,49.7935848208,1.0000000000,2669.0000000000,3.0200591464,1.0175428864
302,297.8482000000,15.2630347347,302.4285445469,8.0553069891,10000,0.0000000000,49.9564375715,32.4237076593,297.8482000000,49.9564375715,0.0000000000,2740.0000000000,3.0242854455,1.0153781173
303,298.8592000000,15.2890592320,303.2824890681,8.0686967844,10000,0.0000000000,50.1189106951,32.5267755115,298.8592000000,50.1189106951,1.0000000000,2665.0000000000,3.0328248907,1.0148005786
304,299.9976000000,15.3182791819,304.3318162701,8.0838062140,10000,0.0000000000,50.2813287761,32.6305140757,299.9976000000,50.2813287761,0.0000000000,2594.0000000000,3.0433181627,1.0144475031
305,300.9192000000,15.3484094308,305.0749781142,8.0836580795,10000,0.0000000000,50.4439686275,32.7339900324,300.9192000000,50.4439686275,1.0000000000,2669.0000000000,3.0507497811,1.0138102790
306,302.2280000000,15.3802804553,306.5514051770,8.1040096938,10000,0.0000000000,50.6076039534,32.8376716745,302.2280000000,50.6076039534,0.0000000000,2740.0000000000,3.0655140518,1.0143051113
307,303.2712000000,15.4063260881,307.2584216105,8.1188864057,10000,0.0000000000,50.7708010773,32.9403256525,303.2712000000,50.7708010773,1.0000000000,2725.0000000000,3.0725842161,1.0131473797
308,303.9628000000,15.4199791611,307.9812582222,8.1355419409,10000,0.0000000000,50.9334977681,33.0423695459,303.9628000000,50.9334977681,0.0000000000,2740.0000000000,3.0798125822,1.0132202303
309,305.3500000000,15.4544030931,309.8298279701,8.1554536990,10000,0.0000000000,51.0971018481,33.1452786037,305.3500000000,51.0971018481,1.0000000000,2817.0000000000,3.0982982797,1.0146711248
310,306.0802000000,15.4697619136,310.7629185858,8.1710872187,10000,0.0000000000,51.2602743851,33.2473134812,306.0802000000,51.2602743851,0.0000000000,2896.0000000000,3.1076291859,1.0152989922
311,306.7932000000,15.4868799794,311.3717245251,8.1822825974,10000,0.0000000000,51.4230314924,33.3488179639,306.7932000000,51.4230314924,1.0000000000,2817.0000000000,3.1137172453,1.0149238136
312,308.4836000000,15.5333513273,313.0575802165,8.1974750101,10000,0.0000000000,51.5868156743,33.4507647058,308.4836000000,51.5868156743,0.0000000000,2896.0000000000,3.1305758022,1.0148273043
313,309.9984000000,15.5757855829,313.9655344101,8.2093424509,10000,0.0000000000,51.7516390726,33.5520921758,309.9984000000,51.7516390726,1.0000000000,2825.0000000000,3.1396553441,1.0127972738
314,310.9358000000,15.5986567885,314.7900250617,8.2229986254,10000,0.0000000000,51.9162925654,33.6535002572,310.9358000000,51.9162925654,0.0000000000,2906.0000000000,3.1479002506,1.0123955655
315,311.9128000000,15.6251105387,315.1679558524,8.2321759368,10000,0.0000000000,52.0805034269,33.7537206717,311.9128000000,52.0805034269,1.0000000000,2977.0000000000,3.1516795585,1.0104361086
316,312.9426000000,15.6505294433,316.5491189456,8.2464251737,10000,0.0000000000,52.2449526336,33.8544543189,312.9426000000,52.2449526336,0.0000000000,3060.0000000000,3.1654911895,1.0115245382
317,313.8580000000,15.6757232848,317.5700814560,8.2540716920,10000,0.0000000000,52.4091099086,33.9558775894,313.8580000000,52.4091099086,1.0000000000,3145.0000000000,3.1757008146,1.0118272641
318,315.2898000000,15.7109577160,319.1175545406,8.2737904038,10000,0.0000000000,52.5740667938,34.0573094748,315.2898000000,52.5740667938,0.0000000000,3060.0000000000,3.1911755454,1.0121404325
319,316.2660000000,15.7288621443,320.5536517402,8.2987285560,10000,0.0000000000,52.7392804492,34.1596098293,316.2660000000,52.7392804492,1.0000000000,2977.0000000000,3.2055365174,1.0135571062
320,317.2750000000,15.7495823343,322.1121934590,8.3201956885,10000,0.0000000000,52.9043966945,34.2632190814,317.2750000000,52.9043966945,0.0000000000,3060.0000000000,3.2211219346,1.0152460593
321,317.9820000000,15.7677509372,322.7943699571,8.3282669494,10000,0.0000000000,53.0690545967,34.3668214933,317.9820000000,53.0690545967,1.0000000000,2977.0000000000,3.2279436996,1.0151340955
322,318.6080000000,15.7773214907,324.4211780017,8.3477018742,10000,0.0000000000,53.2332528022,34.4713042494,318.6080000000,53.2332528022,0.0000000000,3050.0000000000,3.2442117800,1.0182455494
323,319.8360000000,15.8066130772,326.3046899816,8.3658223162,10000,0.0000000000,53.3979209057,34.5771521233,319.8360000000,53.3979209057,1.0000000000,3133.0000000000,3.2630468998,1.0202250215
324,320.4964000000,15.8258220465,326.3244091193,8.3689758365,10000,0.0000000000,53.5624978083,34.6821858607,320.4964000000,53.5624978083,0.0000000000,3060.0000000000,3.2632440912,1.0181843201
325,321.4944000000,15.8479877734,327.4979504801,8.3866372006,10000,0.0000000000,53.7274228876,34.7879112042,321.4944000000,53.7274228876,1.0000000000,2977.0000000000,3.2749795048,1.0186738882
326,322.4244000000,15.8664301919,328.5894117050,8.4071869829,10000,0.0000000000,53.8919578823,34.8941426406,322.4244000000,53.8919578823,0.0000000000,3050.0000000000,3.2858941171,1.0191207976
327,323.4780000000,15.8957056582,329.7846162513,8.4145434593,10000,0.0000000000,54.0566489757,35.0011634430,323.4780000000,54.0566489757,1.0000000000,2969.0000000000,3.2978461625,1.0194962756
328,324.5470000000,15.9261186134,330.6747592288,8.4205549647,10000,0.0000000000,54.2215793701,35.1085355401,324.5470000000,54.2215793701,0.0000000000,2896.0000000000,3.3067475923,1.0188809609
329,325.8776000000,15.9603092778,331.5388764809,8.4348164033,10000,0.0000000000,54.3869546226,35.2156444540,325.8776000000,54.3869546226,1.0000000000,2977.0000000000,3.3153887648,1.0173724014
330,327.0512000000,15.9891699947,333.0173121304,8.4497125916,10000,0.0000000000,54.5523390604,35.3230969934,327.0512000000,54.5523390604,0.0000000000,3050.0000000000,3.3301731213,1.0182421350
331,328.1428000000,16.0216428426,334.3285755184,8.4527960240,10000,0.0000000000,54.7179270613,35.4307954779,328.1428000000,54.7179270613,1.0000000000,2977.0000000000,3.3432857552,1.0188508647
332,329.2202000000,16.0471232505,335.4598293566,8.4681778077,10000,0.0000000000,54.8836213709,35.5396026688,329.2202000000,54.8836213709,0.0000000000,3060.0000000000,3.3545982936,1.0189527537
333,330.0112000000,16.0668999146,336.0730180698,8.4773773736,10000,0.0000000000,55.0486748503,35.6473379419,330.0112000000,55.0486748503,1.0000000000,3133.0000000000,3.3607301807,1.0183685222
334,330.7840000000,16.0891301326,336.4759910365,8.4807954567,10000,0.0000000000,55.2133499880,35.7540531621,330.7840000000,55.2133499880,0.0000000000,3208.0000000000,3.3647599104,1.0172075767
335,331.5336000000,16.1084134449,337.5042803744,8.4883812526,10000,0.0000000000,55.3775768849,35.8610621830,331.5336000000,55.3775768849,1.0000000000,3285.0000000000,3.3750428037,1.0180092768
336,332.4734000000,16.1334015127,338.4609795714,8.4962789285,10000,0.0000000000,55.5416588048,35.9687774726,332.4734000000,55.5416588048,0.0000000000,3202.0000000000,3.3846097957,1.0180091988
337,333.0160000000,16.1443338348,339.0530715743,8.5074370423,10000,0.0000000000,55.7050764749,36.0762002270,333.0160000000,55.7050764749,1.0000000000,3281.0000000000,3.3905307157,1.0181284730
338,333.6914000000,16.1627681068,339.5086725933,8.5121282371,10000,0.0000000000,55.8681188782,36.1835428886,333.6914000000,55.8681188782,0.0000000000,3202.0000000000,3.3950867259,1.0174330912
339,334.2188000000,16.1722223269,339.9510990224,8.5251407618,10000,0.0000000000,56.0302676592,36.2904349720,334.2188000000,56.0302676592,1.0000000000,3121.0000000000,3.3995109902,1.0171513363
340,335.2184000000,16.1876549032,341.8578352202,8.5544274346,10000,0.0000000000,56.1926824038,36.3984602322,335.2184000000,56.1926824038,0.0000000000,3042.0000000000,3.4185783522,1.0198062971
341,336.2808000000,16.2185262916,342.5584509998,8.5580491309,10000,0.0000000000,56.3550913512,36.5069887909,336.2808000000,56.3550913512,1.0000000000,2977.0000000000,3.4255845100,1.0186678841
342,337.1988000000,16.2304528894,344.8769839792,8.5890161837,10000,0.0000000000,56.5173404959,36.6169933099,337.1988000000,56.5173404959,0.0000000000,3060.0000000000,3.4487698398,1.0227704962
343,338.3756000000,16.2565057339,346.1127222808,8.6082298600,10000,0.0000000000,56.6798687635,36.7273203443,338.3756000000,56.6798687635,1.0000000000,3077.0000000000,3.4611272228,1.0228654852
344,339.1826000000,16.2727425771,347.5691163743,8.6244100678,10000,0.0000000000,56.8421189196,36.8384626974,339.1826000000,56.8421189196,0.0000000000,3060.0000000000,3.4756911637,1.0247256680
345,340.5824000000,16.3086218442,348.6446970918,8.6377805912,10000,0.0000000000,57.0049204651,36.9499269329,340.5824000000,57.0049204651,1.0000000000,3145.0000000000,3.4864469709,1.0236720896
346,341.6122000000,16.3345603398,349.5640387843,8.6483720147,10000,0.0000000000,57.1678090741,37.0613582793,341.6122000000,57.1678090741,0.0000000000,3098.0000000000,3.4956403878,1.0232773852
347,342.6480000000,16.3606150070,351.0919709934,8.6589997455,10000,0.0000000000,57.3305906395,37.1739351633,342.6480000000,57.3305906395,1.0000000000,3145.0000000000,3.5109197099,1.0246432811
348,344.0826000000,16.3982470403,352.1868458322,8.6706455357,10000,0.0000000000,57.4939812382,37.2865892481,344.0826000000,57.4939812382,0.0000000000,3172.0000000000,3.5218684583,1.0235531987
349,344.8452000000,16.4210627973,352.6587971921,8.6714414376,10000,0.0000000000,57.6571764408,37.3986112228,344.8452000000,57.6571764408,1.0000000000,3281.0000000000,3.5265879719,1.0226582745
350,345.3790000000,16.4330146730,352.8002499418,8.6795753788,10000,0.0000000000,57.8196183537,37.5096998554,345.3790000000,57.8196183537,0.0000000000,3250.0000000000,3.5280024994,1.0214872645
351,346.5836000000,16.4631986830,353.8558342193,8.6917598405,10000,0.0000000000,57.9825740928,37.6213411456,346.5836000000,57.9825740928,1.0000000000,3361.0000000000,3.5385583422,1.0209826265
352,347.6122000000,16.4854558882,355.2561819464,8.7087280449,10000,0.0000000000,58.1455638004,37.7335952140,347.6122000000,58.1455638004,0.0000000000,3392.0000000000,3.5525618195,1.0219899703
353,348.7928000000,16.5087696412,356.9485277574,8.7323149814,10000,0.0000000000,58.3088849628,37.8461147096,348.7928000000,58.3088849628,1.0000000000,3505.0000000000,3.5694852776,1.0233827297
354,349.7024000000,16.5291810570,358.5034798077,8.7457746131,10000,0.0000000000,58.4718091601,37.9600600957,349.7024000000,58.4718091601,0.0000000000,3620.0000000000,3.5850347981,1.0251673417
355,350.2892000000,16.5428972622,358.7830145971,8.7533850694,10000,0.0000000000,58.6344071377,38.0726510449,350.2892000000,58.6344071377,1.0000000000,3589.0000000000,3.5878301460,1.0242480059
356,351.6774000000,16.5835522645,359.1465298861,8.7557520688,10000,0.0000000000,58.7975821230,38.1845360338,351.6774000000,58.7975821230,0.0000000000,3474.0000000000,3.5914652989,1.0212385837
357,353.0268000000,16.6145344185,360.3873839104,8.7740552801,10000,0.0000000000,58.9610805999,38.2965405243,353.0268000000,58.9610805999,1.0000000000,3361.0000000000,3.6038738391,1.0208499296
358,353.8566000000,16.6269895672,361.5547779195,8.7977166318,10000,0.0000000000,59.1241402053,38.4081071405,353.8566000000,59.1241402053,0.0000000000,3332.0000000000,3.6155477792,1.0217550780
359,355.3124000000,16.6634803413,362.8251171105,8.8114030049,10000,0.0000000000,59.2878993287,38.5200498079,355.3124000000,59.2878993287,1.0000000000,3445.0000000000,3.6282511711,1.0211439767
360,356.0522000000,16.6805684528,363.6238970078,8.8210450680,10000,0.0000000000,59.4512729276,38.6322044496,356.0522000000,59.4512729276,0.0000000000,3418.0000000000,3.6362389701,1.0212656936
361,356.9048000000,16.6985167663,364.2271518393,8.8354025266,10000,0.0000000000,59.6142454412,38.7435283917,356.9048000000,59.6142454412,1.0000000000,3305.0000000000,3.6422715184,1.0205162605
362,358.2200000000,16.7288332627,365.6693845539,8.8524650617,10000,0.0000000000,59.7777530982,38.8553399132,358.2200000000,59.7777530982,0.0000000000,3332.0000000000,3.6566938455,1.0207955573
363,359.0596000000,16.7454284691,366.8419295117,8.8684962302,10000,0.0000000000,59.9413233577,38.9671715763,359.0596000000,59.9413233577,1.0000000000,3361.0000000000,3.6684192951,1.0216741998
364,359.9726000000,16.7614583434,367.9342436486,8.8896633345,10000,0.0000000000,60.1045383854,39.0793759591,359.9726000000,60.1045383854,0.0000000000,3392.0000000000,3.6793424365,1.0221173602
365,360.8932000000,16.7813481531,369.2194271619,8.9039066798,10000,0.0000000000,60.2679810087,39.1919715462,360.8932000000,60.2679810087,1.0000000000,3361.0000000000,3.6921942716,1.0230711667
366,361.9890000000,16.8056172840,370.3102746063,8.9196540126,10000,0.0000000000,60.4320673760,39.3043713388,361.9890000000,60.4320673760,0.0000000000,3250.0000000000,3.7031027461,1.0229876449
367,362.4588000000,16.8206270888,370.7264068050,8.9176961342,10000,0.0000000000,60.5956561067,39.4159492564,362.4588000000,60.5956561067,1.0000000000,3141.0000000000,3.7072640681,1.0228097836
368,363.3082000000,16.8408613672,371.5534516227,8.9271265484,10000,0.0000000000,60.7590153935,39.5273101351,363.3082000000,60.7590153935,0.0000000000,3112.0000000000,3.7155345162,1.0226949230
369,364.3576000000,16.8694410080,372.4570269471,8.9319404431,10000,0.0000000000,60.9222770197,39.6379540085,364.3576000000,60.9222770197,1.0000000000,3141.0000000000,3.7245702695,1.0222293344
370,365.6458000000,16.8980937408,373.9611858768,8.9498730677,10000,0.0000000000,61.0857638058,39.7488934071,365.6458000000,61.0857638058,0.0000000000,3250.0000000000,3.7396118588,1.0227416420
371,366.4300000000,16.9225648198,374.5228920907,8.9474465586,10000,0.0000000000,61.2491202755,39.8588310256,366.4300000000,61.2491202755,1.0000000000,3221.0000000000,3.7452289209,1.0220857793
372,367.2182000000,16.9367825848,375.8479878738,8.9645744838,10000,0.0000000000,61.4123102401,39.9695409444,367.2182000000,61.4123102401,0.0000000000,3176.0000000000,3.7584798787,1.0235004362
373,368.2040000000,16.9546078005,377.8399618675,8.9858374306,10000,0.0000000000,61.5754187681,40.0808814807,368.2040000000,61.5754187681,1.0000000000,3181.0000000000,3.7783996187,1.0261701716
374,369.5462000000,16.9792925982,379.4860778284,9.0138683630,10000,0.0000000000,61.7388189867,40.1930130118,369.5462000000,61.7388189867,0.0000000000,3272.0000000000,3.7948607783,1.0268975241
375,370.4508000000,17.0059998191,380.6313439266,9.0136990272,10000,0.0000000000,61.9025967632,40.3051649061,370.4508000000,61.9025967632,1.0000000000,3277.0000000000,3.8063134393,1.0274815007
376,371.5274000000,17.0339831809,381.4109954488,9.0205774202,10000,0.0000000000,62.0664889586,40.4169065071,371.5274000000,62.0664889586,0.0000000000,3368.0000000000,3.8141099545,1.0266026017
377,372.2552000000,17.0481955048,382.5523112895,9.0340594435,10000,0.0000000000,62.2300973797,40.5288742790,372.2552000000,62.2300973797,1.0000000000,3341.0000000000,3.8255231129,1.0276614304
378,373.4466000000,17.0758235335,383.2451692434,9.0478091632,10000,0.0000000000,62.3940352128,40.6406065341,373.4466000000,62.3940352128,0.0000000000,3332.0000000000,3.8324516924,1.0262382071
379,374.0656000000,17.0879256803,384.3046048340,9.0591608852,10000,0.0000000000,62.5571488186,40.7526636898,374.0656000000,62.5571488186,1.0000000000,3425.0000000000,3.8430460483,1.0273722172
380,375.0106000000,17.1065205330,385.2754794788,9.0762081981,10000,0.0000000000,62.7206252244,40.8642868394,375.0106000000,62.7206252244,0.0000000000,3474.0000000000,3.8527547948,1.0273722382
381,376.2592000000,17.1406137024,386.3270345386,9.0806696837,10000,0.0000000000,62.8845097092,40.9759559118,376.2592000000,62.8845097092,1.0000000000,3485.0000000000,3.8632703454,1.0267577099
382,377.4626000000,17.1726534486,386.9993390191,9.0863949691,10000,0.0000000000,63.0488396867,41.0872827870,377.4626000000,63.0488396867,0.0000000000,3538.0000000000,3.8699933902,1.0252653879
383,378.5380000000,17.1965415950,387.8838271390,9.1003822541,10000,0.0000000000,63.2130528442,41.1981269515,378.5380000000,63.2130528442,1.0000000000,3505.0000000000,3.8788382714,1.0246892707
384,379.6236000000,17.2175427376,389.1267494314,9.1202972583,10000,0.0000000000,63.3775144611,41.3094754523,379.6236000000,63.3775144611,0.0000000000,3538.0000000000,3.8912674943,1.0250330839
