step,mean_r2,mean_r,std_r2,std_r,n_alive,trapped_rate,mean_rg2,std_rg2,mean_r2_all,mean_rg2_all,min_r2,max_r2,se_r2,cv_r2
143,688.0511425462,24.1104542155,541.6644527023,10.3313668055,919,0.9081000000,106.0345940762,46.6481719015,210.4021000000,37.3961774678,5.0000000000,3169.0000000000,17.8678615968,0.7872444637
144,696.4044444444,24.2596049338,549.6968020668,10.3863378002,900,0.9100000000,106.9132369402,47.1534526278,210.9169000000,37.4695474479,8.0000000000,3146.0000000000,18.3232267356,0.7893355743
145,706.0904977376,24.4323939324,555.9250787360,10.4474219053,884,0.9116000000,108.3284230230,47.6902222915,211.2697000000,37.5421105925,5.0000000000,3177.0000000000,18.6977837983,0.7873283673
146,709.9327146172,24.5219055512,558.0966910728,10.4215575974,862,0.9138000000,109.1269732825,48.2284353955,211.5437000000,37.6129994406,2.0000000000,3236.0000000000,19.0088487328,0.7861261773
147,720.7494089835,24.7232365590,563.7281453305,10.4647495447,846,0.9154000000,110.4144194871,48.8974605222,211.8303000000,37.6829692278,1.0000000000,3217.0000000000,19.3813728736,0.7821416685
148,731.8524788392,24.9244084394,569.8648835405,10.5179058175,827,0.9173000000,111.8768379062,49.5566926109,212.1938000000,37.7520745919,2.0000000000,3330.0000000000,19.8161435993,0.7786608641
149,744.8267326733,25.1854560331,574.6788941353,10.5128272637,808,0.9192000000,113.2316286029,50.0969247688,212.5562000000,37.8205723550,1.0000000000,3445.0000000000,20.2171329461,0.7715605106
150,754.0150564617,25.3336196758,583.3378534059,10.5935249367,797,0.9203000000,114.3493219964,50.7452672340,213.0839000000,37.8887884959,2.0000000000,3464.0000000000,20.6628868960,0.7736421818
151,760.7128205128,25.4454585955,587.8272549232,10.6414969518,780,0.9220000000,115.3513230032,51.1459373395,213.4073000000,37.9557275965,1.0000000000,3485.0000000000,21.0475920308,0.7727321521
152,772.7208387942,25.6627642484,593.8654497415,10.6837900544,763,0.9237000000,116.7621438294,51.8411756065,213.6868000000,38.0214171987,2.0000000000,3508.0000000000,21.4993727970,0.7685381575
153,778.2715231788,25.7611434906,596.1054657317,10.7067739883,755,0.9245000000,117.8956954759,52.2341307049,213.9667000000,38.0859555781,5.0000000000,3533.0000000000,21.6944991433,0.7659350856
154,784.0353741497,25.8153820800,604.5957811734,10.8444189431,735,0.9265000000,118.8905897626,52.9220297596,214.2674000000,38.1488681380,2.0000000000,3418.0000000000,22.3008513493,0.7711332946
155,789.7921896792,25.8673538141,616.5875926945,10.9850897282,717,0.9283000000,120.0006180328,53.6031969622,214.6361000000,38.2106367797,1.0000000000,3445.0000000000,23.0268856101,0.7806959866
156,798.8194842407,26.0229552071,625.8301023315,11.0283854907,698,0.9302000000,120.7469847432,53.9825414194,215.0963000000,38.2718482247,2.0000000000,3332.0000000000,23.6880187149,0.7834437125
157,800.9881656805,26.0203104905,633.5425335933,11.1324573953,676,0.9324000000,120.9219415603,54.4891220960,215.2443000000,38.3306345113,1.0000000000,3221.0000000000,24.3670205228,0.7909511785
158,811.9483282675,26.2070122673,640.5360243935,11.1866365047,658,0.9342000000,122.2748193587,55.3073526942,215.5307000000,38.3881060003,2.0000000000,3250.0000000000,24.9706940252,0.7888876694
159,821.8434108527,26.3758143182,648.5294673748,11.2320892939,645,0.9355000000,123.5797239583,56.0010428471,215.7416000000,38.4441799843,1.0000000000,3305.0000000000,25.5358228406,0.7891156135
160,838.9154704944,26.6450837517,660.7691310355,11.3558347276,627,0.9373000000,125.2292224928,56.5524489076,216.2229000000,38.5000306799,4.0000000000,3392.0000000000,26.3885772413,0.7876468539
161,849.7112561175,26.8247452829,668.4521746359,11.4080803217,613,0.9387000000,126.5263666264,57.2002903581,216.4918000000,38.5550039099,5.0000000000,3393.0000000000,26.9985290450,0.7866815578
162,857.8148760331,26.9316850765,677.8308368723,11.5108303338,605,0.9395000000,127.7850832807,57.9911340925,216.7343000000,38.6088992650,2.0000000000,3474.0000000000,27.5577423362,0.7901831220
163,859.7048903879,26.9693881836,679.7874845926,11.5046508591,593,0.9407000000,128.3756845429,58.4599871121,216.9464000000,38.6616020714,5.0000000000,3505.0000000000,27.9155261582,0.7907219003
164,865.9064124783,27.0865993161,682.7930493645,11.4988064583,577,0.9423000000,129.8425347536,59.1154130492,217.1195000000,38.7129224986,10.0000000000,3560.0000000000,28.4250465707,0.7885298452
165,870.3238434164,27.1405469134,690.6103431133,11.5635010553,562,0.9438000000,131.0963037934,59.8081401230,217.2727000000,38.7630393522,5.0000000000,3677.0000000000,29.1316390724,0.7935096210
166,880.5263157895,27.3166044023,696.5019720280,11.5900577960,551,0.9449000000,132.2215822005,60.2386757126,217.5366000000,38.8126318853,4.0000000000,3770.0000000000,29.6719815972,0.7910064237
167,889.4916201117,27.4308126185,702.6785865003,11.7064998698,537,0.9463000000,133.6701395487,61.0136111749,217.6779000000,38.8606366551,1.0000000000,3769.0000000000,30.3228191795,0.7899777475
168,895.3011583012,27.5378992180,702.7295363051,11.7032160093,518,0.9482000000,134.4946883991,61.2414651869,217.7879000000,38.9068753818,4.0000000000,3744.0000000000,30.8761632015,0.7849085526
169,898.6374269006,27.5605618285,710.4764134282,11.7920676134,513,0.9487000000,135.3062118483,61.7836566094,217.9766000000,38.9524182606,1.0000000000,3721.0000000000,31.3682999506,0.7906152049
170,899.6767676768,27.5685795481,709.8679750387,11.8173681240,495,0.9505000000,135.6684613655,61.7977134757,218.2139000000,38.9968614684,2.0000000000,3796.0000000000,31.9061927425,0.7890255707
171,906.3525773196,27.6625233864,716.1465390407,11.8801253030,485,0.9515000000,136.9198799295,62.6369700057,218.2802000000,39.0402629095,1.0000000000,3821.0000000000,32.5185392128,0.7901412287
172,908.3924050633,27.7186557467,714.7368507706,11.8350550763,474,0.9526000000,137.3997698914,62.6110369673,218.5550000000,39.0826810599,2.0000000000,3890.0000000000,32.8289508261,0.7868150887
173,913.9426751592,27.7863288863,721.9651605892,11.9106088081,471,0.9529000000,138.4582104371,63.2472517105,218.7571000000,39.1245613047,5.0000000000,4013.0000000000,33.2663986063,0.7899457813
174,927.7505470460,28.0075525691,728.5198680661,11.9719483016,457,0.9543000000,140.0421601751,63.8788501125,219.1248000000,39.1660479765,4.0000000000,4138.0000000000,34.0787220384,0.7852540431
175,932.0880361174,28.0758605049,732.7404505488,11.9930852171,443,0.9557000000,141.0373480729,64.4485926416,219.4871000000,39.2065814741,1.0000000000,4165.0000000000,34.8135494195,0.7861279430
176,949.3286713287,28.3804161194,742.9709633277,11.9950261449,429,0.9571000000,142.9058284433,65.1558737126,219.6448000000,39.2461299957,2.0000000000,4292.0000000000,35.8709761304,0.7826277513
177,966.7661097852,28.6764718998,751.1967811476,12.0177397694,419,0.9581000000,144.7642877201,65.8516708410,219.9157000000,39.2852300405,5.0000000000,4265.0000000000,36.6983642410,0.7770201847
178,977.6836982968,28.8546174128,762.7126944080,12.0455283096,411,0.9589000000,145.5401386195,66.5471128458,220.1414000000,39.3238585756,4.0000000000,4394.0000000000,37.6218427461,0.7801221353
179,993.8832487310,29.0976213398,772.5754618399,12.1330820939,394,0.9606000000,147.3635479727,67.6502856202,220.2580000000,39.3618979489,5.0000000000,4369.0000000000,38.9217894762,0.7773301973
180,991.9531250000,29.0497714013,775.5692854624,12.1681513195,384,0.9616000000,147.6976438575,67.6139738821,220.4146000000,39.3991736212,8.0000000000,4346.0000000000,39.5781043658,0.7818608218
181,993.0527704485,29.0433542164,779.3284690364,12.2285054815,379,0.9621000000,148.3123288394,68.2335572123,220.5019000000,39.4356815109,9.0000000000,4217.0000000000,40.0314145325,0.7847805195
182,1012.2724795640,29.3764834750,784.6724385606,12.2186209617,367,0.9633000000,150.6337919084,68.9992433388,220.5684000000,39.4712046524,4.0000000000,4196.0000000000,40.9595678833,0.7751593117
183,1016.9664804469,29.4150963791,786.4810524125,12.3174098517,358,0.9642000000,151.8004819624,69.9812655687,220.6864000000,39.5057460119,5.0000000000,4177.0000000000,41.5668152249,0.7733598575
184,1018.0906515581,29.4137560845,786.9267167308,12.3661475228,353,0.9647000000,153.0162532979,70.7932917884,220.6337000000,39.5390566626,2.0000000000,4050.0000000000,41.8838829741,0.7729436623
185,1026.5276967930,29.5661844854,790.7944698515,12.3437608438,343,0.9657000000,154.4790151678,71.3999207399,220.7258000000,39.5716472802,5.0000000000,4177.0000000000,42.6988878651,0.7703586297
186,1036.9313432836,29.6921564810,802.7840910100,12.4622304101,335,0.9665000000,155.5248992818,72.3167542670,220.8627000000,39.6039361957,4.0000000000,4160.0000000000,43.8607803178,0.7741921355
187,1044.2246153846,29.7933239660,807.1268027403,12.5132914312,325,0.9675000000,156.2490730229,73.1921951659,221.0776000000,39.6358455732,9.0000000000,4145.0000000000,44.7713395859,0.7729436664
188,1059.4043887147,30.0257754989,815.7814778125,12.5641233042,319,0.9681000000,157.8928486084,73.8914562117,221.2491000000,39.6675792772,10.0000000000,4160.0000000000,45.6749940004,0.7700378500
189,1071.0698412698,30.1831457914,828.1917929537,12.6509901354,315,0.9685000000,159.4500467836,74.6528015598,221.4174000000,39.6990765678,9.0000000000,4289.0000000000,46.6633211697,0.7732378983
190,1086.8932038835,30.4276733823,839.3449007297,12.6905435826,309,0.9691000000,161.0367666673,75.4704671255,221.6107000000,39.7306223060,16.0000000000,4274.0000000000,47.7486631196,0.7722422937
191,1100.9601328904,30.6401269283,846.3428605555,12.7335287611,301,0.9699000000,162.7251722773,76.3551236983,221.8214000000,39.7617260586,17.0000000000,4261.0000000000,48.7823914917,0.7687316146
192,1119.6027397260,30.9040895586,854.2454531568,12.8273141491,292,0.9708000000,164.2635069361,76.9461000627,221.8798000000,39.7917448806,10.0000000000,4250.0000000000,49.9909339123,0.7629897845
193,1138.4027777778,31.2051557217,860.6107514712,12.8312522446,288,0.9712000000,166.3422993352,77.4296002850,222.0464000000,39.8215165219,5.0000000000,4381.0000000000,50.7119748606,0.7559808956
194,1151.5248226950,31.3889715374,868.2150032895,12.8940795919,282,0.9718000000,168.2797172446,78.1334906662,222.1316000000,39.8505449404,2.0000000000,4392.0000000000,51.7014510660,0.7539698547
195,1157.5878136201,31.5371676884,866.5074783467,12.7669443413,279,0.9721000000,169.5585936042,78.5200847025,222.2017000000,39.8789948039,5.0000000000,4405.0000000000,51.8764457856,0.7485457847
196,1179.5298507463,31.9077984224,868.6434284707,12.7052056490,268,0.9732000000,171.4717927793,79.6157080031,222.1923000000,39.9066441502,10.0000000000,4420.0000000000,53.0608425000,0.7364319164
197,1199.5855513308,32.2763058884,866.9974801080,12.5628670904,263,0.9737000000,173.8851862132,80.1095121643,222.2972000000,39.9337639741,25.0000000000,4437.0000000000,53.4613548821,0.7227475182
198,1214.8156862745,32.5343546128,869.5243467309,12.5032578237,255,0.9745000000,175.3692494396,81.0062228335,222.4799000000,39.9605659918,32.0000000000,4306.0000000000,54.4517267613,0.7157664793
199,1221.4603174603,32.5912371065,875.7250297841,12.6202845184,252,0.9748000000,177.1700238095,81.5098798744,222.5427000000,39.9868031536,25.0000000000,4325.0000000000,55.1654915639,0.7169492265
200,1235.2979591837,32.7625292759,891.1394935332,12.7245681509,245,0.9755000000,177.6402263229,81.6204972352,222.7534000000,40.0126280685,32.0000000000,4346.0000000000,56.9328138564,0.7213963942
201,1233.8535564854,32.7239111134,897.1001956198,12.7671139233,239,0.9761000000,178.6911931064,82.4557706040,222.8551000000,40.0376404280,41.0000000000,4225.0000000000,58.0285877094,0.7270718562
202,1231.9829059829,32.7251770083,884.1652781149,12.6903780778,234,0.9766000000,178.6725476739,81.5337574255,223.0053000000,40.0620926745,50.0000000000,4356.0000000000,57.7996923891,0.7176765796
203,1237.7826086957,32.8376305353,884.0620161466,12.6282472864,230,0.9770000000,179.3162521104,81.9617551280,223.1871000000,40.0861971459,41.0000000000,4489.0000000000,58.2933230718,0.7142304391
204,1241.8245614035,32.9204497018,881.8168470138,12.5725316797,228,0.9772000000,179.7914743730,81.3347378285,223.4191000000,40.1101751771,34.0000000000,4624.0000000000,58.3997473437,0.7100977662
205,1243.2522522523,32.8745056779,895.4205259825,12.7482990508,222,0.9778000000,180.9482848151,81.6415097614,223.4371000000,40.1334627454,29.0000000000,4761.0000000000,60.0966907976,0.7202243345
206,1248.5555555556,32.8811419138,909.9529224018,12.9377765477,216,0.9784000000,181.8190236083,82.9964752947,223.3575000000,40.1562007757,34.0000000000,4762.0000000000,61.9144541622,0.7288045120
207,1245.0571428571,32.7808322052,917.7189509459,13.0565762277,210,0.9790000000,182.5324362937,84.3458233169,223.3833000000,40.1782521239,29.0000000000,4625.0000000000,63.3286241204,0.7370898245
208,1262.0585365854,33.0322564066,924.7759156328,13.0739654763,205,0.9795000000,183.7225496825,85.3020551354,223.5166000000,40.1997673140,20.0000000000,4490.0000000000,64.5891516276,0.7327519991
209,1267.6995073892,33.0577163639,939.6370137377,13.2244809422,203,0.9797000000,184.7991902640,86.1487389377,223.6415000000,40.2210768313,25.0000000000,4493.0000000000,65.9495895551,0.7412143085
210,1274.3819095477,33.1163195136,947.2619600613,13.3300897004,199,0.9801000000,185.6704151471,87.3564238017,223.7322000000,40.2417908206,26.0000000000,4628.0000000000,67.1496199707,0.7433108968
211,1293.0000000000,33.4097872409,953.5600407258,13.2960940323,197,0.9803000000,187.5435239883,87.8333562086,223.8915000000,40.2623755573,25.0000000000,4633.0000000000,67.9383398881,0.7374787631
212,1297.9179487179,33.4364363045,959.7286547267,13.4135258592,195,0.9805000000,187.8149037720,87.8518186634,223.9738000000,40.2826834735,16.0000000000,4640.0000000000,68.7275964692,0.7394370774
213,1311.9528795812,33.5802617186,972.8716885525,13.5764097790,191,0.9809000000,190.1942512870,88.6661475318,224.0373000000,40.3024375136,9.0000000000,4649.0000000000,70.3945248045,0.7415446878
214,1314.5405405405,33.6640711156,973.7688108607,13.4636865852,185,0.9815000000,191.1218389487,88.1230783976,224.0946000000,40.3213557908,10.0000000000,4660.0000000000,71.5929068284,0.7407674247
215,1322.7608695652,33.7842521181,974.5946467252,13.4679314814,184,0.9816000000,192.7735292912,88.3629780829,224.1656000000,40.3400690197,17.0000000000,4525.0000000000,71.8480705856,0.7367882352
216,1332.7142857143,33.9580118099,978.0604465209,13.4002880429,182,0.9818000000,193.9745616146,89.0284103606,224.3260000000,40.3587004426,64.0000000000,4392.0000000000,72.4986637637,0.7338860677
217,1341.8587570621,34.0826099434,984.3339583863,13.4251426997,177,0.9823000000,195.5804953976,89.3068027695,224.3749000000,40.3765597235,65.0000000000,4381.0000000000,73.9870710049,0.7335600362
218,1357.5028901734,34.3322356212,989.5517559670,13.3716299464,173,0.9827000000,197.9296866083,90.1422191522,224.4612000000,40.3941055756,64.0000000000,4372.0000000000,75.2342268429,0.7289500178
219,1392.1757575758,34.7555736209,1015.0009401489,13.5729827178,165,0.9835000000,201.8895169046,91.4516937684,224.5849000000,40.4114819331,65.0000000000,4505.0000000000,79.0177160229,0.7290752871
220,1409.0617283951,34.9219218823,1034.6767891076,13.7666662792,162,0.9838000000,202.9505212303,92.7327665915,224.7427000000,40.4289186209,50.0000000000,4514.0000000000,81.2918859905,0.7343019601
221,1392.2405063291,34.7205656535,1019.4587943100,13.6646561255,158,0.9842000000,201.8672439973,91.2841486839,224.8147000000,40.4456658294,53.0000000000,4405.0000000000,81.1037869730,0.7322433083
222,1404.6967741935,34.9066792411,1018.2375309055,13.6462639044,155,0.9845000000,204.0082981372,92.1340351697,224.8292000000,40.4620706964,64.0000000000,4392.0000000000,81.7868066237,0.7248806644
223,1409.4967320261,34.9567530883,1029.4098640920,13.6938725550,153,0.9847000000,205.3269625559,92.9710317215,224.9021000000,40.4783728213,61.0000000000,4525.0000000000,83.2228549354,0.7303385958
224,1420.7682119205,35.1406715877,1029.3549670843,13.6345668171,151,0.9849000000,207.3247468891,93.5529763253,224.8954000000,40.4941761964,50.0000000000,4538.0000000000,83.7677192192,0.7245059106
225,1429.8800000000,35.2269080301,1043.4570102628,13.7457248132,150,0.9850000000,208.4282008510,94.2829529333,224.9998000000,40.5098130758,61.0000000000,4673.0000000000,85.1979081225,0.7297514549
226,1450.3265306122,35.4350174006,1060.5892866112,13.9529951062,147,0.9853000000,210.3017480547,95.2640993264,225.0621000000,40.5253942437,50.0000000000,4688.0000000000,87.4759300178,0.7312762087
227,1453.9790209790,35.4165416692,1073.3946899436,14.1296708091,143,0.9857000000,209.7255998080,95.9363906208,225.1448000000,40.5407309974,41.0000000000,4825.0000000000,89.7617733049,0.7382463395
228,1469.8297872340,35.5654645004,1092.5732911615,14.3152898017,141,0.9859000000,210.7832878313,96.7201063330,225.3061000000,40.5559482398,34.0000000000,4964.0000000000,92.0112696058,0.7433332081
229,1459.1449275362,35.4063475400,1096.2962848671,14.3365086898,138,0.9862000000,210.1856286129,95.5160888854,225.3441000000,40.5707737693,29.0000000000,4981.0000000000,93.3229372140,0.7513278936
230,1490.7259259259,35.8288049673,1110.5072743413,14.3882820566,135,0.9865000000,213.2673195224,95.9492298495,225.4626000000,40.5854451556,26.0000000000,5000.0000000000,95.5772484304,0.7449439599
231,1499.2424242424,35.8450353754,1131.1514388419,14.6415799415,132,0.9868000000,214.9898482259,97.4355662777,225.4594000000,40.5996228405,17.0000000000,4861.0000000000,98.4540955023,0.7544820107
232,1518.0615384615,36.0662588986,1146.9959945866,14.7406413539,130,0.9870000000,216.8164631736,98.1358083833,225.5612000000,40.6137873820,20.0000000000,4756.0000000000,100.5982035165,0.7555662044
233,1530.2380952381,36.1121911172,1176.1516438548,15.0382095994,126,0.9874000000,218.7691017698,99.6733295818,225.6660000000,40.6278248159,25.0000000000,4797.0000000000,104.7799163380,0.7686069557
234,1561.3442622951,36.3940445455,1204.2305602081,15.3888850771,122,0.9878000000,221.3216878789,101.3703361774,225.8258000000,40.6418193511,18.0000000000,4930.0000000000,109.0259121756,0.7712780514
235,1558.5932203390,36.2792571438,1225.3384882560,15.5694804483,118,0.9882000000,222.9529856996,102.4201574698,225.9546000000,40.6553833112,25.0000000000,5065.0000000000,112.8015510622,0.7861823549
236,1531.0350877193,35.8256046027,1237.6159660697,15.7340758410,114,0.9886000000,219.3950833840,99.2060593712,225.9902000000,40.6685368452,20.0000000000,5024.0000000000,115.9133554008,0.8083524512
237,1523.6071428571,35.6525806496,1248.1955787480,15.8902685905,112,0.9888000000,220.0956046284,99.5778572691,226.0230000000,40.6812300315,17.0000000000,5161.0000000000,117.9433960335,0.8192371535
238,1520.0540540541,35.5550344828,1254.3500225456,15.9966739349,111,0.9889000000,219.9353179618,99.7387392572,226.1481000000,40.6937949029,26.0000000000,5122.0000000000,119.0576353371,0.8252009323
239,1535.5454545455,35.7693336335,1257.3227229920,16.0031317548,110,0.9890000000,221.8039255051,100.5264298124,226.1899000000,40.7061858224,25.0000000000,5141.0000000000,119.8810178981,0.8188117905
240,1542.8073394495,35.7831964828,1281.3892151412,16.1978451939,109,0.9891000000,222.3316342931,101.4708035852,226.2920000000,40.7185905772,26.0000000000,5284.0000000000,122.7348271861,0.8305568572
241,1545.9433962264,35.7508631823,1295.1158819733,16.3651818795,106,0.9894000000,222.5006311431,101.3225401769,226.2990000000,40.7305570804,29.0000000000,5305.0000000000,125.7927746275,0.8377511655
242,1518.3809523810,35.4341587035,1268.8000508989,16.2111489216,105,0.9895000000,221.8159578526,100.8302167662,226.3439000000,40.7422275799,26.0000000000,5328.0000000000,123.8222062229,0.8356269544
243,1538.3846153846,35.6070530707,1291.9348363218,16.4475647742,104,0.9896000000,223.3903714365,101.9467540391,226.4917000000,40.7540371456,17.0000000000,5473.0000000000,126.6846334749,0.8397996336
244,1573.8019801980,35.9818047993,1320.4912228785,16.7066365131,101,0.9899000000,227.0972315990,103.0769078808,226.5810000000,40.7659208543,16.0000000000,5450.0000000000,131.3937876110,0.8390453434
245,1577.3168316832,35.9885472466,1328.5367736813,16.7970622064,101,0.9899000000,228.2563329950,103.8180951238,226.6165000000,40.7776277784,9.0000000000,5429.0000000000,132.1943498375,0.8422764197
246,1580.2200000000,35.9588504214,1337.9549437855,16.9464178034,100,0.9900000000,229.5204855021,105.0641728057,226.6263000000,40.7891091355,10.0000000000,5410.0000000000,133.7954943785,0.8466890330
247,1588.3131313131,35.9749800302,1352.9460607736,17.1497505270,99,0.9901000000,230.5468869890,106.3233265934,226.6668000000,40.8003919492,13.0000000000,5557.0000000000,135.9761953084,0.8518131810
248,1609.6875000000,36.2671048816,1357.1424123296,17.1576398001,96,0.9904000000,233.1463309732,107.2797886192,226.6526000000,40.8115398360,16.0000000000,5540.0000000000,138.5127674374,0.8431092447
249,1589.5957446809,36.0605586112,1326.9052084917,17.0068179660,94,0.9906000000,233.4722971915,107.1263260911,226.6640000000,40.8224719152,13.0000000000,5393.0000000000,136.8598223810,0.8347438101
250,1596.3655913978,36.1255540043,1328.1557735507,17.0678041727,93,0.9907000000,235.5358288390,108.0060566690,226.6617000000,40.8332941554,10.0000000000,5378.0000000000,137.7233380249,0.8319872219
251,1591.9777777778,36.1335774836,1310.3128123364,16.9216534657,90,0.9910000000,236.8163387783,107.8884765738,226.6661000000,40.8437637675,17.0000000000,5233.0000000000,138.1190978095,0.8230723008
252,1610.8470588235,36.5200698599,1289.0035687066,16.6472687324,85,0.9915000000,240.5191196459,106.0206782097,226.6282000000,40.8538510640,16.0000000000,5248.0000000000,139.8120671447,0.8002023294
253,1617.3373493976,36.5289070405,1297.8888815480,16.8218994119,83,0.9917000000,241.6462689371,107.4009863953,226.6769000000,40.8638739770,9.0000000000,5265.0000000000,142.4618126320,0.8024849497
254,1653.9250000000,36.9048132356,1312.2378383414,17.0868300176,80,0.9920000000,246.0315105729,108.6580053917,226.6879000000,40.8736586737,4.0000000000,5194.0000000000,146.7126504589,0.7934083095
255,1657.9000000000,36.9340033993,1316.4847093681,17.1399939585,80,0.9920000000,247.2296905518,109.2336909827,226.7197000000,40.8832441135,5.0000000000,5265.0000000000,147.1874650743,0.7940676213
256,1667.3670886076,36.9751087115,1331.1240722133,17.3265237246,79,0.9921000000,249.2715626737,110.2340051178,226.7592000000,40.8926490716,4.0000000000,5338.0000000000,149.7631588279,0.7983389389
257,1669.8607594937,36.9956490636,1329.9393603210,17.3546163846,79,0.9921000000,250.4494296533,110.7947178959,226.7789000000,40.9019542208,1.0000000000,5213.0000000000,149.6298683262,0.7964372794
258,1694.9487179487,37.3308350823,1336.3010840053,17.3596506303,78,0.9922000000,253.3716838311,110.9917944853,226.8221000000,40.9111362253,2.0000000000,5090.0000000000,151.3063028122,0.7884020737
259,1697.7368421053,37.5153803179,1319.1184792606,17.0391631751,76,0.9924000000,254.4247621457,109.5458722210,226.9501000000,40.9202022614,5.0000000000,4969.0000000000,151.3132669909,0.7769864248
260,1723.0410958904,37.9119491791,1347.9458998773,16.9034080981,73,0.9927000000,256.8038995076,111.4559039421,227.0486000000,40.9290212840,8.0000000000,5044.0000000000,157.7651344800,0.7823062973
261,1758.8333333333,38.4041929083,1363.6622158324,16.8508545896,72,0.9928000000,260.0821088191,111.4883326305,227.1446000000,40.9378816620,5.0000000000,5165.0000000000,160.7091333438,0.7753220217
262,1785.5714285714,38.9299668397,1370.1064356093,16.4325625036,70,0.9930000000,259.0810470421,107.8535763411,227.2866000000,40.9469103426,20.0000000000,5288.0000000000,163.7590409673,0.7673209896
263,1789.1714285714,38.9817967567,1372.7682040464,16.4192250180,70,0.9930000000,260.3699207989,108.5891367660,227.3118000000,40.9559324589,25.0000000000,5413.0000000000,164.0771831461,0.7672647697
264,1733.9705882353,38.3693651798,1346.2176422523,16.1790730247,68,0.9932000000,256.9096182439,106.4860797736,227.3460000000,40.9646322082,26.0000000000,5490.0000000000,163.2528686493,0.7763785911
265,1737.2388059701,38.3710425184,1349.5689316151,16.2758072616,67,0.9933000000,257.4712320162,107.8588296250,227.3755000000,40.9732736677,17.0000000000,5365.0000000000,164.8760864959,0.7768471018
266,1768.1230769231,38.6280290989,1383.4723706083,16.6132009214,65,0.9935000000,260.6959640985,109.4016999891,227.4866000000,40.9819402223,10.0000000000,5444.0000000000,171.5986282999,0.7824525276
267,1783.8923076923,38.8180353231,1386.9220389944,16.6448923502,65,0.9935000000,262.0426684031,110.1770470947,227.5891000000,40.9906938002,13.0000000000,5525.0000000000,172.0265070026,0.7774696001
268,1778.9846153846,38.7793953427,1385.8376915987,16.5874383870,65,0.9935000000,263.3597094908,110.9352459820,227.5572000000,40.9992545673,20.0000000000,5608.0000000000,171.8920102612,0.7790048771
269,1782.9076923077,38.8913242559,1371.4343050317,16.4430103671,65,0.9935000000,264.6660295452,111.6622559031,227.5827000000,41.0077456477,13.0000000000,5485.0000000000,170.1054900311,0.7692121757
270,1779.2307692308,38.8660737844,1364.7442450649,16.3908229755,65,0.9935000000,265.9488770159,112.3628830806,227.5588000000,41.0160841562,18.0000000000,5364.0000000000,169.2756902188,0.7670417287
271,1800.0476190476,39.1895309693,1374.6247676005,16.2551001676,63,0.9937000000,268.2309276652,113.0853305934,227.6265000000,41.0241698361,25.0000000000,5245.0000000000,173.1864419572,0.7636602238
272,1814.7419354839,39.2761244232,1400.3279447178,16.4963021849,62,0.9938000000,269.8898856864,114.6533724669,227.6357000000,41.0321859028,20.0000000000,5330.0000000000,177.8418268211,0.7716402632
273,1821.3225806452,39.3350290195,1407.1306514092,16.5553034609,62,0.9938000000,271.1740855288,115.3665895910,227.6765000000,41.0401479418,13.0000000000,5381.0000000000,178.7057714348,0.7725872761
274,1890.6666666667,40.4224262704,1409.8991295676,16.0216766003,60,0.9940000000,276.1803892011,116.1861098788,227.7621000000,41.0481231802,52.0000000000,5512.0000000000,182.0171949549,0.7457153365
275,1866.0169491525,40.1428486506,1404.7206790510,15.9552076566,59,0.9941000000,273.9074240207,114.5655990399,227.8286000000,41.0558264312,61.0000000000,5445.0000000000,182.8790554379,0.7527909538
276,1880.9830508475,40.2545742661,1423.3240812937,16.1416325538,59,0.9941000000,275.2209658868,115.3303182686,227.9169000000,41.0635763282,72.0000000000,5480.0000000000,185.3010121164,0.7566916037
277,1897.1355932203,40.3793130924,1446.2905849762,16.3293192572,59,0.9941000000,276.5364863822,116.1394828580,228.0122000000,41.0713378991,85.0000000000,5629.0000000000,188.2909962199,0.7623548839
278,1908.1016949153,40.5111697306,1452.0438161073,16.3385073362,59,0.9941000000,277.8363704893,116.9593091656,228.0769000000,41.0790072154,100.0000000000,5780.0000000000,189.0400031154,0.7609886936
279,1936.3793103448,40.7652487872,1474.3655658082,16.5702686057,58,0.9942000000,279.1489241731,118.8098423178,228.1501000000,41.0866379364,101.0000000000,5933.0000000000,193.5936831775,0.7614032839
280,1967.7543859649,41.0128521646,1504.0591659777,16.9026726670,57,0.9943000000,282.1814819974,119.9969981987,228.2318000000,41.0942403940,82.0000000000,5938.0000000000,199.2175032278,0.7643531005
281,1981.7719298246,41.1020040843,1525.6516239983,17.0996254367,57,0.9943000000,283.5166664902,120.8748479905,228.3117000000,41.1018509456,65.0000000000,5945.0000000000,202.0774941595,0.7698421806
282,1982.5614035088,41.1253674167,1513.3642204616,17.0665039874,57,0.9943000000,284.8312940450,121.7299154522,228.3162000000,41.1093443227,64.0000000000,5850.0000000000,200.4499878026,0.7633378809
283,1968.0877192982,40.9356852937,1510.1806593531,17.0984615926,57,0.9943000000,286.0991714433,122.5604600383,228.2337000000,41.1165712239,81.0000000000,5989.0000000000,200.0283148327,0.7673340190
284,1966.3859649123,40.9513778078,1501.0567710711,17.0108971119,57,0.9943000000,287.3409772508,123.3591051091,228.2240000000,41.1236495170,82.0000000000,6130.0000000000,198.8198263075,0.7633581595
285,2025.1454545455,41.6441809881,1512.9403451339,17.0560149032,55,0.9945000000,289.8404703053,125.0929462941,228.2807000000,41.1307095293,101.0000000000,6273.0000000000,204.0048345209,0.7470773725
