trial,final_step,trapped,contact_dead,boundary_dead
622,2,1,1,0
623,1,1,1,0
624,9,1,1,0
625,1,1,1,0
626,2,1,1,0
627,1,1,1,0
628,6,1,1,0
629,1,1,1,0
630,5,1,1,0
631,3,1,1,0
632,2,1,1,0
633,4,1,1,0
634,10,1,1,0
635,8,1,1,0
636,9,1,1,0
637,2,1,1,0
638,1,1,1,0
639,2,1,1,0
640,8,1,1,0
641,6,1,1,0
642,2,1,1,0
643,3,1,1,0
644,4,1,1,0
645,9,1,1,0
646,3,1,1,0
647,1,1,1,0
648,4,1,1,0
649,2,1,1,0
650,7,1,1,0
651,2,1,1,0
652,5,1,1,0
653,3,1,1,0
654,8,1,1,0
655,4,1,1,0
656,6,1,1,0
657,1,1,1,0
658,4,1,1,0
659,10,1,1,0
660,12,1,1,0
661,1,1,1,0
662,1,1,1,0
663,3,1,1,0
664,1,1,1,0
665,2,1,1,0
666,4,1,1,0
667,2,1,1,0
668,1,1,1,0
669,2,1,1,0
670,3,1,1,0
671,4,1,1,0
672,5,1,1,0
673,1,1,1,0
674,1,1,1,0
675,3,1,1,0
676,4,1,1,0
677,5,1,1,0
678,2,1,1,0
679,7,1,1,0
680,3,1,1,0
681,5,1,1,0
682,1,1,1,0
683,1,1,1,0
684,5,1,1,0
685,1,1,1,0
686,1,1,1,0
687,13,1,1,0
688,1,1,1,0
689,4,1,1,0
690,4,1,1,0
691,1,1,1,0
692,10,1,1,0
693,5,1,1,0
694,5,1,1,0
695,2,1,1,0
696,5,1,1,0
697,4,1,1,0
698,1,1,1,0
699,8,1,1,0
700,5,1,1,0
701,9,1,1,0
702,1,1,1,0
703,5,1,1,0
704,2,1,1,0
705,3,1,1,0
706,3,1,1,0
707,2,1,1,0
708,6,1,1,0
709,1,1,1,0
710,3,1,1,0
711,6,1,1,0
712,1,1,1,0
713,3,1,1,0
714,1,1,1,0
715,3,1,1,0
716,3,1,1,0
717,4,1,1,0
718,3,1,1,0
719,8,1,1,0
720,10,1,1,0
721,3,1,1,0
722,3,1,1,0
723,5,1,1,0
724,1,1,1,0
725,5,1,1,0
726,4,1,1,0
727,4,1,1,0
728,1,1,1,0
729,1,1,1,0
730,3,1,1,0
731,2,1,1,0
732,3,1,1,0
733,1,1,1,0
734,1,1,1,0
735,4,1,1,0
736,4,1,1,0
737,5,1,1,0
738,2,1,1,0
739,4,1,1,0
740,4,1,1,0
741,4,1,1,0
742,2,1,1,0
743,4,1,1,0
744,4,1,1,0
745,8,1,1,0
746,3,1,1,0
747,4,1,1,0
748,7,1,1,0
749,5,1,1,0
750,2,1,1,0
751,7,1,1,0
752,2,1,1,0
753,5,1,1,0
754,2,1,1,0
755,2,1,1,0
756,1,1,1,0
757,10,1,1,0
758,6,1,1,0
759,2,1,1,0
760,4,1,1,0
761,7,1,1,0
762,6,1,1,0
763,2,1,1,0
764,2,1,1,0
765,3,1,1,0
766,9,1,1,0
767,2,1,1,0
768,3,1,1,0
769,3,1,1,0
770,4,1,1,0
771,3,1,1,0
772,10,1,1,0
773,1,1,1,0
774,2,1,1,0
775,1,1,1,0
776,1,1,1,0
777,11,1,1,0
778,3,1,1,0
779,2,1,1,0
780,1,1,1,0
781,7,1,1,0
782,5,1,1,0
783,3,1,1,0
784,2,1,1,0
785,9,1,1,0
786,5,1,1,0
787,1,1,1,0
788,5,1,1,0
789,2,1,1,0
790,1,1,1,0
791,3,1,1,0
792,7,1,1,0
793,4,1,1,0
794,1,1,1,0
795,1,1,1,0
796,4,1,1,0
797,1,1,1,0
798,4,1,1,0
799,1,1,1,0
800,1,1,1,0
801,3,1,1,0
802,1,1,1,0
