step,mean_r2,mean_r,std_r2,std_r,n_alive,trapped_rate,mean_rg2,std_rg2,mean_r2_all,mean_rg2_all,min_r2,max_r2,se_r2,cv_r2
143,713.8060344828,24.7166060565,536.2779020615,10.1437379467,928,0.9072000000,106.7499674687,44.9138114819,212.0377000000,37.3681201790,5.0000000000,2965.0000000000,17.6041845853,0.7512935954
144,724.4400440044,24.9147072461,540.8781678899,10.1831923701,909,0.9091000000,107.9646008929,45.2362798164,212.4676000000,37.4452776316,2.0000000000,2888.0000000000,17.9397964141,0.7466155031
145,732.8659217877,25.0620704881,545.1239292346,10.2351621695,895,0.9105000000,109.0762304603,45.8096165643,212.8491000000,37.5216971805,5.0000000000,2965.0000000000,18.2214833676,0.7438249113
146,738.1659090909,25.1442287333,549.8327470667,10.2924083917,880,0.9120000000,109.8255854042,46.0964841705,213.2909000000,37.5973320513,4.0000000000,3016.0000000000,18.5348581225,0.7448633705
147,743.5806451613,25.2221508663,556.3836277176,10.3645429635,868,0.9132000000,110.5959492700,46.3960290402,213.6795000000,37.6719046055,5.0000000000,2925.0000000000,18.8848908590,0.7482492065
148,747.7985948478,25.2773068697,562.1270716501,10.4334247619,854,0.9146000000,111.3537589874,46.8857059663,214.0481000000,37.7451864594,10.0000000000,2938.0000000000,19.2355923966,0.7517091842
149,751.9212410501,25.3374303680,567.1238166320,10.4850304432,838,0.9162000000,112.0881460621,47.3069853205,214.4131000000,37.8169057871,5.0000000000,3025.0000000000,19.5909671660,0.7542330043
150,758.6333739342,25.4482479084,573.1527767852,10.5366053512,821,0.9179000000,112.9545508427,47.7745947130,214.6844000000,37.8874699268,4.0000000000,3092.0000000000,20.0031698321,0.7555069372
151,765.1192546584,25.5571219544,578.0711432409,10.5807736987,805,0.9195000000,114.0908349607,47.9480889852,214.9537000000,37.9568082365,5.0000000000,3005.0000000000,20.3743306607,0.7555307747
152,772.7263556116,25.6703361142,587.5215105602,10.6658426482,793,0.9207000000,115.0911511222,48.6299938383,215.2596000000,38.0251689997,4.0000000000,3074.0000000000,20.8635005741,0.7603228572
153,785.2210796915,25.8925620421,595.4920390773,10.7143040179,778,0.9222000000,116.7171144967,49.0289235163,215.6114000000,38.0934232869,5.0000000000,3161.0000000000,21.3494239522,0.7583750035
154,786.8359375000,25.8983440291,598.9846566623,10.7755145607,768,0.9232000000,117.3136720647,49.4285142723,215.8096000000,38.1604485519,8.0000000000,3232.0000000000,21.6139970478,0.7612573703
155,793.2166446499,26.0198914898,601.9469034703,10.7787704079,757,0.9243000000,118.5282761940,49.8386130518,215.9609000000,38.2262207705,5.0000000000,3145.0000000000,21.8781323358,0.7588682203
156,797.3172043011,26.0925594752,605.2913156496,10.7933101659,744,0.9256000000,119.4583408038,50.3695578014,216.1453000000,38.2904858069,4.0000000000,3074.0000000000,22.1910562969,0.7591599835
157,804.5313351499,26.2503924999,604.3175433163,10.7446837437,734,0.9266000000,120.6227962271,50.5870012602,216.2761000000,38.3532539163,1.0000000000,3161.0000000000,22.3057675475,0.7511423321
158,809.6606397775,26.3219316578,608.8693518451,10.8081706861,719,0.9281000000,121.6245265249,51.2172553727,216.4640000000,38.4147512406,2.0000000000,3250.0000000000,22.7069952281,0.7520056205
159,811.1442715700,26.3573949716,609.2116607912,10.7903661605,707,0.9293000000,122.2572263967,51.5374227422,216.6651000000,38.4742362569,5.0000000000,3181.0000000000,22.9117625932,0.7510521644
160,818.1683599419,26.4578038861,614.5842453128,10.8698193852,689,0.9311000000,123.0571332376,51.2227502404,216.9968000000,38.5323323854,4.0000000000,3272.0000000000,23.4137950290,0.7511708780
161,827.2840059791,26.6090118639,620.1817541091,10.9199127104,669,0.9331000000,124.0953025294,51.2769409394,217.2989000000,38.5892223872,5.0000000000,3341.0000000000,23.9776118837,0.7496600317
162,832.6027820711,26.6770253834,626.3238651876,10.9972314135,647,0.9353000000,125.1697547833,51.6776302285,217.5324000000,38.6443533535,2.0000000000,3412.0000000000,24.6233319476,0.7522481052
163,842.4372019078,26.8498097695,628.7630534438,11.0238340540,629,0.9371000000,126.2942059575,51.8695213683,217.8317000000,38.6986467362,5.0000000000,3485.0000000000,25.0704247301,0.7463619271
164,849.0081037277,26.9224807009,635.2286702185,11.1439731083,617,0.9383000000,127.5300567782,52.6588143750,218.0518000000,38.7517561992,2.0000000000,3560.0000000000,25.5733433271,0.7482009505
165,858.9531772575,27.1044203293,639.3936805631,11.1491513521,598,0.9402000000,128.7570360824,53.2172715272,218.2276000000,38.8037291939,1.0000000000,3637.0000000000,26.1467519979,0.7443871185
166,870.9228130360,27.3236015571,644.4041266420,11.1509466408,583,0.9417000000,130.2300498171,53.5726747557,218.4181000000,38.8542963493,2.0000000000,3730.0000000000,26.6884920187,0.7399095729
167,873.7145359019,27.3275132129,650.5439196279,11.2659468088,571,0.9429000000,130.9843365907,54.0307629114,218.5632000000,38.9031535374,1.0000000000,3825.0000000000,27.2244157237,0.7445726183
168,868.5342960289,27.2167769018,652.0867390538,11.3040413616,554,0.9446000000,131.1755016213,54.6402490901,218.6630000000,38.9501036090,4.0000000000,3748.0000000000,27.7045108100,0.7507898560
169,871.9177330896,27.2318782170,659.7016434074,11.4167658233,547,0.9453000000,131.5535395330,55.0821312396,218.9007000000,38.9963435078,5.0000000000,3845.0000000000,28.2068054307,0.7566099626
170,877.2185185185,27.3247777895,659.0082928366,11.4269434791,540,0.9460000000,132.3581708585,55.2063960818,219.1685000000,39.0417572186,4.0000000000,3922.0000000000,28.3592015908,0.7512475842
171,888.2330827068,27.5001197165,665.9578989066,11.4881024667,532,0.9468000000,133.2858478420,55.7152349842,219.4739000000,39.0868320027,5.0000000000,4021.0000000000,28.8729366713,0.7497557926
172,895.2030947776,27.6053376889,674.6825081466,11.5389958773,517,0.9483000000,133.9662009890,55.9090232147,219.8018000000,39.1308851955,2.0000000000,4122.0000000000,29.6725027808,0.7536641820
173,898.2598425197,27.6494649796,671.6349684963,11.5657653816,508,0.9492000000,134.7381320201,56.3370366363,219.8920000000,39.1738069872,1.0000000000,4045.0000000000,29.7989830623,0.7477067734
174,908.3172690763,27.7866197152,679.7953062330,11.6713766916,498,0.9502000000,135.8976693714,56.7785823506,220.1976000000,39.2163867642,2.0000000000,4148.0000000000,30.4623560695,0.7484117383
175,913.1810699588,27.8013412684,690.1210725559,11.8434156239,486,0.9514000000,136.6284184171,57.5020067990,220.3978000000,39.2578094405,5.0000000000,4073.0000000000,31.3045275649,0.7557330033
176,920.7625000000,27.9453859909,692.0459476030,11.8244620097,480,0.9520000000,137.5641740347,57.8112431763,220.6180000000,39.2987917311,4.0000000000,4178.0000000000,31.5874313610,0.7516009260
177,925.9471458774,28.0379767155,694.1843947761,11.8245087668,473,0.9527000000,138.1933758257,58.0869502643,220.8819000000,39.3391656731,1.0000000000,4253.0000000000,31.9186324779,0.7497019650
178,931.3799126638,28.1405144921,697.9854728396,11.8106459089,458,0.9542000000,139.6446542496,58.7870691318,220.9929000000,39.3783589668,4.0000000000,4330.0000000000,32.6147192738,0.7494100564
179,943.4053452116,28.3172910296,708.0911606707,11.8969060665,449,0.9551000000,140.7718302675,59.3518809527,221.1430000000,39.4170672653,1.0000000000,4409.0000000000,33.4168879534,0.7505693754
180,941.7379310345,28.3165424957,704.7157903105,11.8284129165,435,0.9565000000,140.9491065035,59.2357489333,221.2799000000,39.4549667068,2.0000000000,4304.0000000000,33.7885359431,0.7483141191
181,951.8773584906,28.4514828659,713.9537959104,11.9327482677,424,0.9576000000,142.3963594202,59.9726261239,221.4353000000,39.4919964053,5.0000000000,4225.0000000000,34.6726614172,0.7500480913
182,951.8689320388,28.5237848109,698.8354892774,11.7585131755,412,0.9588000000,142.7352054739,59.2962259036,221.5175000000,39.5280450160,2.0000000000,3412.0000000000,34.4291534103,0.7341719703
183,960.6246913580,28.6931457743,703.3639785374,11.7187062825,405,0.9595000000,143.6743087645,59.3415535938,221.7454000000,39.5636574234,5.0000000000,3505.0000000000,34.9504370874,0.7321943573
184,959.6080402010,28.6677685052,705.3032186848,11.7374225934,398,0.9602000000,144.1609310247,59.3267352304,221.8300000000,39.5983776601,10.0000000000,3600.0000000000,35.3536558311,0.7349909433
185,963.7146529563,28.7190250381,711.8217284375,11.7869526944,389,0.9611000000,144.7253076347,59.9089768104,222.0141000000,39.6322534916,9.0000000000,3673.0000000000,36.0907942843,0.7386229173
186,973.0315789474,28.8520256589,716.5835089636,11.8571579362,380,0.9620000000,145.7661712404,60.4200345518,222.1701000000,39.6651779768,4.0000000000,3578.0000000000,36.7599583829,0.7364442475
187,979.2150537634,28.9398191928,719.2732271239,11.9038615101,372,0.9628000000,146.8775664802,60.9225691964,222.3595000000,39.6970906694,5.0000000000,3653.0000000000,37.2925795920,0.7345406143
188,994.2896174863,29.1758160998,729.0319753205,11.9608265768,366,0.9634000000,148.3442719326,61.4324979077,222.6611000000,39.7290690665,2.0000000000,3706.0000000000,38.1071118041,0.7332189359
189,996.0529247911,29.1710517942,734.9998919797,12.0458566325,359,0.9641000000,148.8333884521,61.8563238420,222.7344000000,39.7603618616,1.0000000000,3737.0000000000,38.7918106256,0.7379124881
190,1008.6153846154,29.4107376881,744.0800953213,11.9843186396,351,0.9649000000,150.1615301287,62.0076073682,222.9577000000,39.7914397824,10.0000000000,3770.0000000000,39.7160573156,0.7377243166
191,1018.3958944282,29.5614000983,751.6868216696,12.0216271218,341,0.9659000000,151.3395965069,62.8535872893,223.0892000000,39.8218758633,17.0000000000,3805.0000000000,40.7061235953,0.7381086528
192,1035.0181818182,29.7934611866,762.0453376533,12.1395161493,330,0.9670000000,153.6327693158,63.6917640155,223.2338000000,39.8520810788,10.0000000000,3908.0000000000,41.9492152070,0.7362627546
193,1035.3125000000,29.7791594636,767.2711400436,12.1866386523,320,0.9680000000,153.8964415719,63.8847313581,223.3678000000,39.8810508946,5.0000000000,4033.0000000000,42.8917606578,0.7411010106
194,1055.3954983923,30.0971334771,778.1709413741,12.2293930697,311,0.9689000000,155.5933396331,64.5275935642,223.6051000000,39.9101653498,8.0000000000,4050.0000000000,44.1260258163,0.7373263791
195,1073.4356435644,30.3967111938,786.7028040905,12.2260211094,303,0.9697000000,157.4617941438,65.3226746815,223.7778000000,39.9392073508,13.0000000000,4069.0000000000,45.1948952243,0.7328830646
196,1080.9084745763,30.4634984312,804.0124725587,12.3646163672,295,0.9705000000,158.7140227389,66.2518141050,223.9527000000,39.9681601251,20.0000000000,4196.0000000000,46.8114159635,0.7438302978
197,1086.5257731959,30.5767096331,800.5079026822,12.3122134974,291,0.9709000000,159.7074429778,66.3271682659,224.1594000000,39.9968319614,25.0000000000,4325.0000000000,46.9266043234,0.7367592398
198,1094.5684210526,30.7721695572,793.9578492409,12.1508025166,285,0.9715000000,160.9328981148,66.4066815436,224.2061000000,40.0248631629,20.0000000000,4306.0000000000,47.0300040986,0.7253615525
199,1094.7304964539,30.7555610002,798.4326213101,12.1994247411,282,0.9718000000,161.6693099291,66.8134734230,224.1389000000,40.0522674421,13.0000000000,4289.0000000000,47.5459706913,0.7293417183
200,1105.3161764706,30.9326763483,800.8938132065,12.1854712834,272,0.9728000000,162.6247925212,67.1668775335,224.2647000000,40.0793186037,8.0000000000,4160.0000000000,48.5613203934,0.7245834543
201,1113.1654135338,30.9742064553,814.8835996074,12.4001591924,266,0.9734000000,163.7260686148,68.1807682426,224.3703000000,40.1058667062,5.0000000000,4145.0000000000,49.9637192020,0.7320417879
202,1122.5692307692,31.0745454221,824.8532078121,12.5276437361,260,0.9740000000,165.3246540618,69.2029928951,224.4799000000,40.1318944386,4.0000000000,4018.0000000000,51.1552243530,0.7347905013
203,1127.5816733068,31.2125612259,816.0614554716,12.3837674003,251,0.9749000000,166.3522679754,68.8645087569,224.5054000000,40.1569065703,5.0000000000,4005.0000000000,51.5093423277,0.7237271364
204,1134.3292181070,31.2289794459,832.5078718162,12.6126944337,243,0.9757000000,167.2689965555,69.8854231094,224.6425000000,40.1813320611,2.0000000000,4132.0000000000,53.4054048773,0.7339208569
205,1151.9121338912,31.4508149289,847.8502007966,12.7576790286,239,0.9761000000,168.5813548022,70.8398703169,224.8510000000,40.2055635973,1.0000000000,4261.0000000000,54.8428703746,0.7360372166
206,1153.9230769231,31.4866883323,849.3781803344,12.7480012075,234,0.9766000000,169.7272636787,71.6413362558,224.8706000000,40.2291475067,2.0000000000,4392.0000000000,55.5255886660,0.7360786844
207,1157.1558441558,31.4818991845,863.6647838308,12.8858786232,231,0.9769000000,170.3902215573,72.2463398541,225.0173000000,40.2527907502,5.0000000000,4405.0000000000,56.8249708399,0.7463685969
208,1166.2456140351,31.5997464742,875.4066780385,12.9499666719,228,0.9772000000,172.0798884014,72.8465379886,225.1265000000,40.2762176883,8.0000000000,4420.0000000000,57.9752235326,0.7506194814
209,1178.9819819820,31.7154667261,894.6056354163,13.1571711369,222,0.9778000000,172.9491460849,74.1063318214,225.2617000000,40.2992559025,13.0000000000,4553.0000000000,60.0419989238,0.7587950020
210,1172.4200913242,31.5821296804,903.9118874291,13.2283474469,219,0.9781000000,173.7412682681,75.1485778654,225.3594000000,40.3216032853,10.0000000000,4538.0000000000,61.0807049115,0.7709795270
211,1173.8301886792,31.5594808116,918.0905890241,13.3352675107,212,0.9788000000,175.0726554051,76.2665668403,225.3856000000,40.3432861867,17.0000000000,4525.0000000000,63.0547205322,0.7821323713
212,1181.3333333333,31.5898727916,930.8648659676,13.5430155558,204,0.9796000000,176.7084449994,76.1279392123,225.3992000000,40.3642734371,20.0000000000,4514.0000000000,65.1735766368,0.7879781597
213,1170.1683168317,31.4536188676,915.6864769913,13.4476085966,202,0.9798000000,176.4614958373,74.5042081603,225.3864000000,40.3845735014,13.0000000000,4381.0000000000,64.4274756954,0.7825254400
214,1188.6200000000,31.7117650935,928.0621614957,13.5271561924,200,0.9800000000,178.4003257977,74.8863841825,225.5784000000,40.4050729774,8.0000000000,4372.0000000000,65.6239047756,0.7807896228
215,1196.6548223350,31.7844301399,940.0363977399,13.6530151621,197,0.9803000000,179.7098558713,75.8236641654,225.7801000000,40.4253818303,5.0000000000,4241.0000000000,66.9748202202,0.7855535115
216,1203.6787564767,31.8041185104,959.9717182873,13.8627847942,193,0.9807000000,180.6255824463,76.7869800191,225.9150000000,40.4454256590,4.0000000000,4282.0000000000,69.1002763096,0.7975314951
217,1210.3894736842,31.8505404186,971.0453650277,13.9975908188,190,0.9810000000,181.6237635056,77.9643421051,226.0112000000,40.4649713617,9.0000000000,4385.0000000000,70.4470350107,0.8022586003
218,1232.1069518717,32.1425971365,980.3983416690,14.1053323673,187,0.9813000000,183.5274397971,78.7740752991,226.2125000000,40.4847001390,10.0000000000,4304.0000000000,71.6938271923,0.7957087980
219,1249.4756756757,32.4502283886,983.1583912988,14.0163601981,185,0.9815000000,184.6400321644,79.7948133286,226.3384000000,40.5044217541,25.0000000000,4225.0000000000,72.2832425117,0.7868567676
220,1261.9888268156,32.6674087513,978.9840246631,13.9581242397,179,0.9821000000,185.6509121664,79.2301637356,226.4473000000,40.5235720529,18.0000000000,4148.0000000000,73.1727015277,0.7757469827
221,1264.0837988827,32.6848391278,978.7932193074,13.9923225403,179,0.9821000000,186.7045076558,79.8050957774,226.4848000000,40.5424314122,25.0000000000,4073.0000000000,73.1584400658,0.7743103900
222,1271.4915254237,32.7728556045,982.1905134598,14.0510306009,177,0.9823000000,188.1663208943,80.7282182561,226.5937000000,40.5609613057,20.0000000000,4000.0000000000,73.8259598184,0.7724711442
223,1283.9485714286,32.9371525645,989.0731896568,14.1100160301,175,0.9825000000,189.5254976767,81.6907728566,226.7482000000,40.5794341927,29.0000000000,3897.0000000000,74.7669053792,0.7703370771
224,1305.5714285714,33.2782360483,996.7407396313,14.0758812898,168,0.9832000000,192.1563701352,82.3526677070,226.8578000000,40.5974790800,40.0000000000,3970.0000000000,76.9002175844,0.7634517100
225,1329.2909090909,33.5658075322,1014.2576865698,14.2347277390,165,0.9835000000,194.5399811807,83.0407533918,226.9835000000,40.6154362955,37.0000000000,4045.0000000000,78.9598538102,0.7630065621
226,1336.6419753086,33.6090203653,1023.2531915614,14.3901259686,162,0.9838000000,195.4397684248,83.8916614191,227.0121000000,40.6329188453,26.0000000000,4122.0000000000,80.3943634026,0.7655402198
227,1332.8461538462,33.5704981341,1018.5100112409,14.3480942593,156,0.9844000000,197.1248234171,84.1728438815,226.8457000000,40.6495241007,17.0000000000,4201.0000000000,81.5460638660,0.7641617214
228,1311.7333333333,33.3682174170,977.9166063059,14.0817399403,150,0.9850000000,194.6576721776,79.4263157644,226.8255000000,40.6650884793,20.0000000000,3978.0000000000,79.8465565481,0.7455147944
229,1306.7379310345,33.2347234909,989.9582786102,14.2193911796,145,0.9855000000,193.9502203246,79.6045370813,226.8346000000,40.6800332593,25.0000000000,3973.0000000000,82.2115602824,0.7575798139
230,1317.5244755245,33.3538182031,995.1931733077,14.3194722947,143,0.9857000000,195.2202930219,80.5879374282,226.9321000000,40.6948505289,26.0000000000,3890.0000000000,83.2222339592,0.7553508051
231,1326.7872340426,33.4553228184,1002.6116733295,14.4058532952,141,0.9859000000,195.1788766750,80.8633992078,227.0350000000,40.7093269356,37.0000000000,3877.0000000000,84.4351346778,0.7556687671
232,1335.2898550725,33.5696705485,1010.4975041231,14.4349255051,138,0.9862000000,196.5888827400,82.1293347972,227.0158000000,40.7233401479,36.0000000000,3988.0000000000,86.0192599700,0.7567626611
233,1347.6086956522,33.7211063986,1024.7626974141,14.5084692130,138,0.9862000000,197.6045335777,82.6644406288,227.1858000000,40.7373561295,37.0000000000,4049.0000000000,87.2335938652,0.7604304578
234,1344.0000000000,33.6677072127,1034.5987002641,14.5081181082,136,0.9864000000,197.6581958832,83.4157430552,227.3330000000,40.7512542514,40.0000000000,4160.0000000000,88.7161066428,0.7697906996
235,1360.3333333333,33.7858698638,1058.0510575601,14.7935232747,132,0.9868000000,199.2296547056,84.6435115332,227.3886000000,40.7647180701,45.0000000000,4273.0000000000,92.0915239908,0.7777880845
236,1366.5736434109,33.8158716234,1080.8794350453,14.9352090632,129,0.9871000000,200.4821255787,85.5627590341,227.4413000000,40.7777634381,40.0000000000,4338.0000000000,95.1661278214,0.7909412275
237,1366.2160000000,33.9581030192,1074.8517559850,14.5966859026,125,0.9875000000,200.1553145964,85.8903198658,227.5008000000,40.7904090419,29.0000000000,4453.0000000000,96.1376636847,0.7867363257
238,1392.7642276423,34.3708608545,1085.9353173726,14.5398814219,123,0.9877000000,201.6866984548,86.8557650756,227.5931000000,40.8030723403,34.0000000000,4570.0000000000,97.9154900888,0.7796978812
239,1386.4214876033,34.2284616529,1100.0046112004,14.6572132576,121,0.9879000000,201.6116256313,87.6522220626,227.6316000000,40.8155162537,25.0000000000,4689.0000000000,100.0004192000,0.7934128409
240,1409.2869565217,34.4614222833,1127.0495900915,14.8895040459,115,0.9885000000,202.9836260155,88.2135683207,227.7413000000,40.8275585640,18.0000000000,4756.0000000000,105.0979161886,0.7997303777
241,1397.0714285714,34.3113450196,1122.7841647495,14.8257556811,112,0.9888000000,201.0058537912,84.9187123564,227.8341000000,40.8392257827,25.0000000000,4825.0000000000,106.0931312832,0.8036698352
242,1417.9272727273,34.6381661839,1126.3529860822,14.7690458779,110,0.9890000000,203.5456740858,85.5339766532,227.8563000000,40.8505683145,34.0000000000,4706.0000000000,107.3935434514,0.7943658379
243,1408.2692307692,34.4689877960,1134.6578968568,14.8377259406,104,0.9896000000,201.6979232346,81.4280834285,227.8819000000,40.8613145991,41.0000000000,4637.0000000000,111.2623607178,0.8057109195
244,1406.6730769231,34.4486671042,1130.8380014082,14.8311298176,104,0.9896000000,202.7047041297,82.1035539554,227.8653000000,40.8717851204,50.0000000000,4520.0000000000,110.8877891518,0.8039096077
245,1440.8811881188,35.0077066372,1140.0172248753,14.6745243237,101,0.9899000000,205.8691944001,82.3494127364,227.9056000000,40.8821381729,61.0000000000,4505.0000000000,113.4359536231,0.7911944679
246,1424.3000000000,34.8395441304,1125.9359617669,14.5088305795,100,0.9900000000,205.6866209903,82.5533185569,227.9610000000,40.8921778510,72.0000000000,4624.0000000000,112.5935961767,0.7905188245
247,1424.1752577320,34.7550925497,1141.0704235729,14.7057403619,97,0.9903000000,204.8630299463,83.6124956609,227.9333000000,40.9017688058,85.0000000000,4561.0000000000,115.8581478722,0.8012148908
248,1426.5319148936,34.8386133121,1129.7532088077,14.5877667030,94,0.9906000000,204.7954710408,82.6654323069,228.0169000000,40.9110798704,98.0000000000,4500.0000000000,116.5251462593,0.7919578924
249,1451.1333333333,35.1138303130,1139.4088447768,14.7699781341,90,0.9910000000,206.9174176000,84.4623327531,228.0189000000,40.9198657074,85.0000000000,4621.0000000000,120.1042378545,0.7851854951
250,1472.4772727273,35.3241840306,1148.3102999355,14.9893060314,88,0.9912000000,210.5364135634,84.2148162189,228.0515000000,40.9285866907,72.0000000000,4682.0000000000,122.4102892724,0.7798492521
251,1472.8160919540,35.2824911344,1147.7206449400,15.0984075751,87,0.9913000000,211.6524342389,85.3030990970,228.0154000000,40.9369910682,61.0000000000,4745.0000000000,123.0485689932,0.7792694901
252,1479.6470588235,35.4125514268,1147.9770104880,15.0199287703,85,0.9915000000,213.6809349421,85.8781553778,228.0639000000,40.9451687575,50.0000000000,4868.0000000000,124.5155892252,0.7758451609
253,1430.5308641975,34.9366036162,1094.1818871348,14.4901550013,81,0.9919000000,210.5689906380,80.7118535614,227.9650000000,40.9529764600,45.0000000000,4805.0000000000,121.5757652372,0.7648782103
254,1443.8987341772,35.1859530990,1090.1409918677,14.3473843850,79,0.9921000000,213.2326125784,81.3659105188,227.8827000000,40.9605270589,52.0000000000,4744.0000000000,122.6504440254,0.7549982323
255,1438.0632911392,35.1030879598,1090.1952367453,14.3470034093,79,0.9921000000,214.1523970592,82.0155823505,227.8366000000,40.9677933563,41.0000000000,4869.0000000000,122.6565470509,0.7580996215
256,1462.6666666667,35.3531151427,1109.8260924828,14.5884857463,75,0.9925000000,216.1175054883,84.6217149780,227.8395000000,40.9747340255,32.0000000000,4996.0000000000,128.1516786497,0.7587689785
257,1448.3972602740,35.0916938054,1120.2447230157,14.7299112740,73,0.9927000000,216.6479805613,86.4161682172,227.7970000000,40.9813350856,25.0000000000,5057.0000000000,131.1147275222,0.7734374772
258,1437.6164383562,34.9675099777,1102.7707896586,14.6591160822,73,0.9927000000,217.5101783511,87.0527079606,227.7183000000,40.9876291295,18.0000000000,4930.0000000000,129.0695583160,0.7670827630
259,1453.5555555556,35.2554942439,1098.7698789617,14.5122596854,72,0.9928000000,219.6205728139,87.6335259534,227.7191000000,40.9938350871,25.0000000000,4993.0000000000,129.4912720629,0.7559187365
260,1439.8309859155,35.1046038163,1094.6209966759,14.4047831229,71,0.9929000000,220.0127072974,88.7682448855,227.7492000000,40.9999500959,20.0000000000,5058.0000000000,129.9076121529,0.7602427003
261,1453.5714285714,35.2051149352,1116.7000949408,14.6345929554,70,0.9930000000,221.6188446394,89.8137770348,227.8104000000,41.0060442961,29.0000000000,5185.0000000000,133.4711901520,0.7682457656
262,1453.6285714286,35.2117623339,1119.7759619218,14.6205459806,70,0.9930000000,222.4736919718,90.4339395076,227.8108000000,41.0120282274,40.0000000000,5252.0000000000,133.8388265734,0.7703315578
263,1471.3188405797,35.4656039664,1131.6021026096,14.6119737160,69,0.9931000000,224.7656826000,90.9067526951,227.8087000000,41.0178923190,45.0000000000,5321.0000000000,136.2288844763,0.7691073283
264,1475.5000000000,35.4562531958,1154.9672455249,14.7768098491,68,0.9932000000,226.4226071660,91.9670416006,227.8749000000,41.0237669028,52.0000000000,5392.0000000000,140.0603513949,0.7827632975
265,1480.0447761194,35.4318853416,1177.0737487241,14.9875373982,67,0.9933000000,227.8508540597,93.1734130310,227.8930000000,41.0295745941,41.0000000000,5465.0000000000,143.8024458480,0.7952960395
266,1471.9104477612,35.2714908669,1178.0087642700,15.0941173902,67,0.9933000000,228.6828492726,93.7990787905,227.8385000000,41.0351489620,34.0000000000,5338.0000000000,143.9166761777,0.8003263827
267,1465.6769230769,35.3131716325,1176.8807940117,14.7870494801,65,0.9935000000,229.7095536954,94.4243842976,227.8030000000,41.0404710850,125.0000000000,5413.0000000000,145.9740969284,0.8029605812
268,1413.7096774194,34.6934310571,1139.0574964544,14.4939821618,62,0.9938000000,229.8533174393,96.5397154295,227.7110000000,41.0451447813,136.0000000000,5288.0000000000,144.6604467102,0.8057223592
269,1389.1967213115,34.3773375466,1134.8242417491,14.4012285768,61,0.9939000000,228.4356727158,96.4145553294,227.6801000000,41.0494895340,117.0000000000,5213.0000000000,145.2993551858,0.8168923986
270,1380.7333333333,34.2638594059,1147.7478217022,14.3778048375,60,0.9940000000,227.0747793013,96.4195125979,227.7029000000,41.0537056611,130.0000000000,5090.0000000000,148.1736066366,0.8312595879
271,1395.6666666667,34.4512056414,1166.5881116410,14.4492593762,60,0.9940000000,227.7992228049,96.9885983734,227.7925000000,41.0580523222,149.0000000000,5165.0000000000,150.6058776090,0.8358644220
272,1416.4210526316,34.6825983345,1182.1242691134,14.6129540271,57,0.9943000000,227.3121057551,99.0761027480,227.8560000000,41.0622997425,164.0000000000,5050.0000000000,156.5761844513,0.8345853565
273,1438.2857142857,35.1062887637,1167.5914420336,14.3469231380,56,0.9944000000,228.1786656188,100.5390671660,227.8618000000,41.0665412902,181.0000000000,5045.0000000000,156.0259694221,0.8117938115
274,1452.6545454545,35.4429529114,1143.1471108413,14.0161205179,55,0.9945000000,231.0685090909,100.6852899874,227.8379000000,41.0706611572,200.0000000000,4904.0000000000,154.1419249809,0.7869366564
275,1464.7777777778,35.6374076555,1131.0233757722,13.9553915522,54,0.9946000000,233.7741954305,101.0292725115,227.8111000000,41.0746707633,221.0000000000,4765.0000000000,153.9127865446,0.7721467331
276,1455.8888888889,35.5974543597,1112.5564432900,13.7371806422,54,0.9946000000,234.4973217428,101.4472778335,227.7631000000,41.0785756454,244.0000000000,4770.0000000000,151.3997553392,0.7641767526
277,1472.5471698113,35.9461404258,1090.3190214473,13.4321315621,53,0.9947000000,236.8413469849,102.0712621521,227.7364000000,41.0823651367,245.0000000000,4633.0000000000,149.7668356700,0.7404306251
278,1493.6923076923,36.2032798830,1101.1701038591,13.5282975059,52,0.9948000000,238.7748991287,103.0547993823,227.7556000000,41.0860787848,242.0000000000,4660.0000000000,152.7048181720,0.7372134798
279,1543.3200000000,36.9361753706,1096.0978321300,13.3805436733,50,0.9950000000,238.4559178571,105.3170846289,227.8048000000,41.0897993885,265.0000000000,4589.0000000000,155.0116419886,0.7102207139
280,1536.2857142857,36.8165575047,1102.2294290599,13.4471858688,49,0.9951000000,237.3637515188,106.0042106113,227.8205000000,41.0932091561,244.0000000000,4520.0000000000,157.4613470086,0.7174638277
281,1550.9166666667,36.9601053076,1121.9747440958,13.5965908343,48,0.9952000000,239.0303136998,107.2757928879,227.8437000000,41.0965739372,225.0000000000,4625.0000000000,161.9431051319,0.7234268405
282,1568.2978723404,37.1250054250,1139.7978154955,13.7852038263,47,0.9953000000,241.3875133063,108.2088375296,227.8724000000,41.0998786573,202.0000000000,4762.0000000000,166.2565986666,0.7267738072
283,1579.4347826087,37.1589338916,1167.4377676771,14.0942688582,46,0.9954000000,243.3094704941,109.4960288499,227.9272000000,41.1031324529,181.0000000000,4901.0000000000,172.1293081554,0.7391490808
284,1581.4782608696,37.1710188787,1168.2496334470,14.1348369778,46,0.9954000000,244.0105627149,109.9360031632,227.9366000000,41.1063574771,164.0000000000,4900.0000000000,172.2490112327,0.7387073616
285,1589.0000000000,37.2403948274,1167.7326939178,14.2180516631,45,0.9955000000,245.7277804946,111.3702317504,227.9493000000,41.1095123010,145.0000000000,4761.0000000000,174.0753122099,0.7348852699
