step,mean_r2,mean_r,std_r2,std_r,n_alive,trapped_rate,mean_rg2,std_rg2,mean_r2_all,mean_rg2_all,min_r2,max_r2,se_r2,cv_r2
143,743.2320675105,25.2573177048,544.7561729038,10.2615773578,948,0.9052000000,109.7250555100,48.7829817100,217.5773000000,37.9520651074,1.0000000000,3065.0000000000,17.6928579811,0.7329556900
144,752.0215749730,25.3937380167,552.6524913845,10.3527602365,927,0.9073000000,110.8628326836,49.3736106629,217.9506000000,38.0332131907,2.0000000000,3034.0000000000,18.1514893471,0.7348891438
145,757.1321585903,25.4710218303,556.0254012644,10.4095727823,908,0.9092000000,111.6435004047,49.8980042087,218.3858000000,38.1122142426,5.0000000000,2929.0000000000,18.4523510330,0.7343835484
146,766.2069741282,25.6172147706,561.8636932612,10.4864332127,889,0.9111000000,113.0362142883,50.5302600125,218.6623000000,38.1895192577,8.0000000000,2900.0000000000,18.8443034512,0.7333053760
147,769.9794050343,25.6531144579,566.5517941924,10.5781436767,874,0.9126000000,113.9050990969,51.0657319440,218.9555000000,38.2655048577,5.0000000000,2873.0000000000,19.1639003062,0.7358012312
148,775.8896713615,25.7369249309,572.6468912043,10.6536550753,852,0.9148000000,114.7468656511,51.6566164865,219.1973000000,38.3398069401,4.0000000000,2932.0000000000,19.6185592286,0.7380519581
149,780.4375000000,25.8151748470,577.4168362843,10.6777454371,832,0.9168000000,115.6651961538,52.1536191532,219.4507000000,38.4117447829,1.0000000000,3041.0000000000,20.0183270244,0.7398630080
150,781.1108374384,25.7947361222,582.5906238567,10.7583653882,812,0.9188000000,116.0300414618,52.6477465990,219.6921000000,38.4818261585,2.0000000000,3034.0000000000,20.4449228587,0.7458488552
151,783.6246851385,25.8384151903,584.8830688496,10.7703753691,794,0.9206000000,116.5947995745,52.6492945792,219.9605000000,38.5501998523,1.0000000000,3029.0000000000,20.7567234176,0.7463816288
152,791.5404364570,25.9697696529,592.2789730097,10.8218067176,779,0.9221000000,117.6518968298,53.2614910997,220.4072000000,38.6177008286,4.0000000000,3026.0000000000,21.2205964168,0.7482611699
153,796.0821382008,26.0386530036,596.6938483544,10.8660336810,767,0.9233000000,118.5492919473,53.4224364808,220.7923000000,38.6840498131,5.0000000000,3025.0000000000,21.5453661233,0.7495380435
154,808.3534136546,26.2579030898,602.5989703009,10.9030243044,747,0.9253000000,119.8229555057,54.1148280267,221.0280000000,38.7487200228,2.0000000000,3136.0000000000,22.0479433485,0.7454647437
155,814.8622589532,26.3432959245,610.0228896779,10.9951361422,726,0.9274000000,120.9107090947,54.8334481348,221.1732000000,38.8113015531,1.0000000000,3249.0000000000,22.6400728959,0.7486208656
156,823.9121813031,26.4903998158,616.8430530218,11.0530945396,706,0.9294000000,122.0489816399,55.5156685244,221.3700000000,38.8724400562,2.0000000000,3250.0000000000,23.2151945475,0.7486757291
157,838.3682678311,26.7459293347,621.4008612141,11.0915973536,687,0.9313000000,123.6810439930,56.0989106311,221.6753000000,38.9330627049,5.0000000000,3137.0000000000,23.7079215941,0.7412027447
158,845.6541353383,26.8909875478,621.4285899504,11.0692783886,665,0.9335000000,124.3603364648,55.2211897049,221.8824000000,38.9920887836,8.0000000000,3140.0000000000,24.0979671063,0.7348495845
159,851.7423312883,26.9798472169,624.0141681670,11.1279007652,652,0.9348000000,125.3918099358,55.5018947282,222.1774000000,39.0497583229,5.0000000000,3029.0000000000,24.4382809079,0.7326325642
160,863.7750000000,27.2216675228,627.0584995636,11.0795224300,640,0.9360000000,126.8679512991,55.8544401750,222.4546000000,39.1066830420,4.0000000000,3044.0000000000,24.7866635599,0.7259512021
161,872.2861736334,27.3528989096,632.4559223119,11.1402466254,622,0.9378000000,128.4313777309,56.4645281017,222.6590000000,39.1627397204,5.0000000000,3125.0000000000,25.3591721158,0.7250555396
162,880.7765089723,27.4928752020,637.8745068038,11.1766865439,613,0.9387000000,129.5776877430,56.7990885176,222.9761000000,39.2183533470,8.0000000000,3202.0000000000,25.7635086735,0.7242183463
163,888.0167224080,27.6063848128,640.1864875572,11.2207058592,598,0.9402000000,130.7945252766,57.3418740635,223.0689000000,39.2726501205,5.0000000000,3121.0000000000,26.1791722868,0.7209171533
164,896.3219178082,27.7036789656,649.2676214891,11.3502462343,584,0.9416000000,131.7134763576,57.7988804433,223.3361000000,39.3259421919,4.0000000000,3200.0000000000,26.8668853412,0.7243687883
165,900.6567425569,27.7795239070,649.0914419693,11.3558264366,571,0.9429000000,132.9428812882,57.8155329478,223.5794000000,39.3782692571,5.0000000000,3281.0000000000,27.1636314255,0.7206868181
166,909.2941176471,27.8969138088,656.6193226560,11.4479831233,561,0.9439000000,134.0607970392,58.6225420108,223.8671000000,39.4296593257,4.0000000000,3362.0000000000,27.7224895314,0.7221198399
167,915.2028985507,27.9767179985,662.3948334294,11.5111315075,552,0.9448000000,135.0149215181,58.9604415715,223.9839000000,39.4801507263,5.0000000000,3445.0000000000,28.1933963949,0.7237682862
168,923.9185185185,28.1115087223,670.0883584839,11.5612108309,540,0.9460000000,135.9644648815,58.8893172488,224.3351000000,39.5300060434,8.0000000000,3530.0000000000,28.8360116988,0.7252678078
169,934.4469696970,28.2947948656,677.0121503586,11.5694232012,528,0.9472000000,137.2580575653,59.6464596608,224.6275000000,39.5790859837,13.0000000000,3449.0000000000,29.4631720470,0.7245056941
170,930.2209302326,28.2500340027,670.8700280984,11.4959344588,516,0.9484000000,137.4679570127,59.5799913407,224.7129000000,39.6264422680,10.0000000000,3536.0000000000,29.5334062133,0.7211942951
171,930.7086614173,28.2354474194,673.9083398764,11.5528425266,508,0.9492000000,138.4047883938,60.1885105693,224.9039000000,39.6729258631,5.0000000000,3625.0000000000,29.8998476070,0.7240808728
172,940.8326693227,28.3846799939,679.7555219415,11.6250854175,502,0.9498000000,139.7211466873,60.8974979723,225.1535000000,39.7188451256,4.0000000000,3716.0000000000,30.3389737123,0.7225041648
173,942.9596774194,28.4150593627,682.3191465355,11.6423399208,496,0.9504000000,140.2127797915,61.1262632419,225.3519000000,39.7635602916,1.0000000000,3797.0000000000,30.6370340980,0.7235931322
174,950.0538302277,28.5160101738,687.7979905301,11.7000424783,483,0.9517000000,141.1033182744,61.4288297828,225.3876000000,39.8067957915,2.0000000000,3706.0000000000,31.2958922081,0.7239568629
175,960.4808510638,28.6393294092,697.4092624998,11.8435493859,470,0.9530000000,142.4909709095,62.1943657151,225.6036000000,39.8489505622,1.0000000000,3617.0000000000,32.1690904712,0.7261042859
176,973.1076923077,28.8029310387,708.9781684561,11.9791007964,455,0.9545000000,143.6688117143,62.9856044158,225.8645000000,39.8902451703,2.0000000000,3700.0000000000,33.2374091950,0.7285711274
177,979.1923937360,28.8887423939,712.7848454585,12.0263442757,447,0.9553000000,145.0245756685,63.4031349790,225.9984000000,39.9306719832,5.0000000000,3789.0000000000,33.7135663290,0.7279313545
178,985.7716894977,28.9521747152,724.7463312622,12.1467390174,438,0.9562000000,146.0143191251,64.0017766045,226.2222000000,39.9703460678,8.0000000000,3880.0000000000,34.6297192250,0.7352070860
179,1001.1967213115,29.2329115001,732.6675899522,12.1092364144,427,0.9573000000,147.6860681759,64.8776996749,226.4413000000,40.0095498553,13.0000000000,3965.0000000000,35.4562697760,0.7317918391
180,1006.0192307692,29.3142814292,735.4295968601,12.1116528624,416,0.9584000000,148.7871601553,65.5148836082,226.4997000000,40.0475250511,16.0000000000,4052.0000000000,36.0574025506,0.7310293624
181,1015.1182266010,29.4476669874,743.2827504431,12.1635987931,406,0.9594000000,150.0632703923,66.1209444502,226.6321000000,40.0845273811,13.0000000000,4145.0000000000,36.8885035259,0.7322129886
182,1023.5112219451,29.5426540717,751.1867787424,12.2777364503,401,0.9599000000,151.3709242675,66.8803553040,226.8240000000,40.1210402892,10.0000000000,4240.0000000000,37.5124776102,0.7339311603
183,1023.7918781726,29.5172113182,758.6014130579,12.3501463217,394,0.9606000000,151.9093740104,67.2637433087,227.0308000000,40.1569395168,13.0000000000,4337.0000000000,38.2177870691,0.7409722906
184,1028.5759162304,29.5323714331,770.2648101430,12.5065964102,382,0.9618000000,152.9033243970,68.1132958264,227.1030000000,40.1918668479,10.0000000000,4250.0000000000,39.4101761430,0.7488652981
185,1030.0000000000,29.5389811127,774.7670205747,12.5478521995,376,0.9624000000,154.3355408816,68.6851496456,227.0180000000,40.2254553574,5.0000000000,4349.0000000000,39.9555582961,0.7522009908
186,1029.3261455526,29.5611424069,771.4145293607,12.4685606689,371,0.9629000000,155.1965811228,68.5195736988,227.0361000000,40.2579598276,8.0000000000,4436.0000000000,40.0498468424,0.7494364470
187,1038.4696132597,29.6819818579,776.2599705603,12.5478909084,362,0.9638000000,156.6646300669,69.2210877845,227.0685000000,40.2895504035,5.0000000000,4537.0000000000,40.7993182526,0.7475037889
188,1042.5658263305,29.7657566340,775.8365245938,12.5126159669,357,0.9643000000,158.0790124398,69.9225562484,227.0404000000,40.3199933182,10.0000000000,4450.0000000000,41.0616231884,0.7441607091
189,1049.0691642651,29.8487196049,779.8000156326,12.5747008797,347,0.9653000000,159.7050619078,70.6123014045,227.0555000000,40.3494637171,13.0000000000,4365.0000000000,41.8618581901,0.7433256473
190,1045.9880597015,29.8473918746,774.9125785113,12.4547684838,335,0.9665000000,160.2051732511,70.4908672037,227.1674000000,40.3775519712,10.0000000000,4468.0000000000,42.3379969187,0.7408426619
191,1052.4179566563,30.0052484950,771.1179664562,12.3330052870,323,0.9677000000,160.5855590694,70.2364788559,227.2985000000,40.4047824667,9.0000000000,4573.0000000000,42.9061513914,0.7327107653
192,1058.6857142857,30.0828312787,777.4649481931,12.3979424318,315,0.9685000000,161.1876435162,71.1458615591,227.4664000000,40.4313581789,4.0000000000,4658.0000000000,43.8051872578,0.7343680355
193,1076.2182410423,30.3579230856,783.8078031256,12.4344178380,307,0.9693000000,163.4753203409,71.8132492740,227.6089000000,40.4579655070,5.0000000000,4765.0000000000,44.7342741550,0.7282981957
194,1079.9473684211,30.4189238326,783.8484831894,12.4352901569,304,0.9696000000,164.7006311637,72.3006722051,227.6753000000,40.4840191742,4.0000000000,4852.0000000000,44.9567937536,0.7258210040
195,1085.7516778523,30.4959871870,786.0300206542,12.4798414790,298,0.9702000000,165.9353637257,72.9698264528,227.7995000000,40.5095613840,5.0000000000,4745.0000000000,45.5334965340,0.7239500861
196,1095.6357388316,30.6496241199,791.8949160308,12.4994511937,291,0.9709000000,167.2944328020,73.8499887897,228.0258000000,40.5345349491,2.0000000000,4640.0000000000,46.4217021041,0.7227720747
197,1100.3239436620,30.7121479693,798.7213685873,12.5334716169,284,0.9716000000,167.8756137991,74.6812019129,228.2378000000,40.5588102761,1.0000000000,4729.0000000000,47.3953935123,0.7258965627
198,1107.2571428571,30.8467477673,800.5786601081,12.4793948186,280,0.9720000000,168.8581947786,75.1024871457,228.4402000000,40.5827865823,2.0000000000,4626.0000000000,47.8437259292,0.7230286707
199,1110.3963636364,30.8465075028,811.0378352263,12.6051314358,275,0.9725000000,169.5587985455,75.9999623393,228.4261000000,40.6060775063,5.0000000000,4717.0000000000,48.9074216405,0.7304039006
200,1115.4814814815,30.8926924027,816.7978112556,12.6934249750,270,0.9730000000,170.1560716777,76.7960405102,228.4955000000,40.6289753866,10.0000000000,4820.0000000000,49.7087317939,0.7322378944
201,1125.0151515152,31.0557983789,822.5736771353,12.6709328213,264,0.9736000000,170.7513672159,77.4661364418,228.6163000000,40.6517503490,13.0000000000,4925.0000000000,50.6259101795,0.7311667545
202,1134.6511627907,31.2071255364,828.1194971551,12.6793721669,258,0.9742000000,171.7523659410,78.0543283855,228.7993000000,40.6742895002,8.0000000000,5018.0000000000,51.5564679349,0.7298450170
203,1149.2509803922,31.4174416872,835.5630717144,12.7355933596,255,0.9745000000,173.6036449028,78.4059454899,228.9474000000,40.6966840881,5.0000000000,5125.0000000000,52.3249892241,0.7270501274
204,1157.5546558704,31.5250492768,846.5567195418,12.7955431289,247,0.9753000000,174.0146267284,78.7691150282,229.1323000000,40.7183475309,4.0000000000,5220.0000000000,53.8651141639,0.7313319637
205,1160.5166666667,31.5364686878,854.3341850366,12.8828494276,240,0.9760000000,174.9118649260,79.8539006187,229.2329000000,40.7392579786,5.0000000000,5329.0000000000,55.1470345124,0.7361670966
206,1168.6781115880,31.7146924608,852.5143444815,12.7615200389,233,0.9767000000,175.7628894841,79.8522928259,229.3550000000,40.7597287108,4.0000000000,5426.0000000000,55.8500716606,0.7294689068
207,1202.1911111111,32.2198309675,859.1671025727,12.8091218877,225,0.9775000000,179.0525758136,80.2949015332,229.5595000000,40.7800978016,1.0000000000,5317.0000000000,57.2778068382,0.7146676553
208,1212.2792792793,32.3338838143,867.5523679826,12.9150778844,222,0.9778000000,179.7041854015,80.8346220217,229.6795000000,40.8002836669,2.0000000000,5210.0000000000,58.2263024987,0.7156373806
209,1221.3105022831,32.4094377927,879.8668093629,13.0743582728,219,0.9781000000,181.1286601642,81.6141224788,229.7622000000,40.8203242429,5.0000000000,5309.0000000000,59.4558891100,0.7204284314
210,1211.3581395349,32.2528468603,883.8367823205,13.0809788984,215,0.9785000000,180.4972971731,81.6222329168,229.8397000000,40.8397524156,10.0000000000,5410.0000000000,60.2771682558,0.7296246696
211,1211.0473933649,32.2754746775,880.7336330305,13.0131136822,211,0.9789000000,180.9610991414,81.7949667145,229.8664000000,40.8589196064,13.0000000000,5305.0000000000,60.6322037730,0.7272495179
212,1218.3269230769,32.3742489239,883.9528620645,13.0474108425,208,0.9792000000,181.9915714644,82.5623428715,229.9372000000,40.8777374577,16.0000000000,5202.0000000000,61.2911032551,0.7255465223
213,1224.3432835821,32.4172554581,893.0207925282,13.1706048513,201,0.9799000000,183.8512317659,83.5242070787,229.8897000000,40.8957848939,9.0000000000,5101.0000000000,62.9888300880,0.7293875864
214,1231.5200000000,32.5040540716,899.2924160694,13.2290010548,200,0.9800000000,184.7745287182,84.0904446880,230.0181000000,40.9135663059,10.0000000000,5000.0000000000,63.5895765672,0.7302296480
215,1237.9494949495,32.6375824415,903.3645681029,13.1429717844,198,0.9802000000,185.8368906399,84.6459344647,230.0859000000,40.9311785794,17.0000000000,4901.0000000000,64.1993243499,0.7297265129
216,1244.7817258883,32.7245580177,909.5676097027,13.1865472521,197,0.9803000000,186.8263671352,85.1934429997,230.1552000000,40.9486821760,26.0000000000,4804.0000000000,64.8040089559,0.7307045009
217,1262.3814432990,33.0323217826,912.7954507519,13.0861438533,194,0.9806000000,187.7557850315,84.8925956524,230.3720000000,40.9662493219,37.0000000000,4905.0000000000,65.5348941016,0.7230741988
218,1278.2433862434,33.2173220605,929.7228374735,13.2231955809,189,0.9811000000,189.5012195204,85.3949661668,230.5363000000,40.9835000305,26.0000000000,5002.0000000000,67.6273853659,0.7273441408
219,1302.3978494624,33.5826138908,939.1557995931,13.2138523424,186,0.9814000000,191.2891560028,86.1489185283,230.6873000000,41.0009095909,17.0000000000,5105.0000000000,68.8622442830,0.7210974742
220,1321.4565217391,33.8743444251,946.7112687459,13.1903491808,184,0.9816000000,192.9777639154,86.6694062559,230.8561000000,41.0183437403,16.0000000000,5210.0000000000,69.7924806889,0.7164149960
221,1331.7252747253,34.0020017691,955.2528928829,13.2510056381,182,0.9818000000,193.7036010617,86.4180936503,231.0097000000,41.0358683108,17.0000000000,5309.0000000000,70.8080554088,0.7173047707
222,1330.2285714286,33.8879210906,972.5140288585,13.4847089544,175,0.9825000000,195.1727811596,88.0626553524,231.0608000000,41.0528292528,20.0000000000,5204.0000000000,73.5151504823,0.7310879121
223,1348.9289940828,34.1729994937,988.5145365856,13.4586440508,169,0.9831000000,196.1087419620,87.5456175483,231.1521000000,41.0695044349,25.0000000000,5305.0000000000,76.0395797374,0.7328143593
224,1363.4337349398,34.3575977919,1007.4449094660,13.5273504024,166,0.9834000000,198.1297092369,88.1832474099,231.2637000000,41.0861284947,34.0000000000,5410.0000000000,78.1928896102,0.7389027304
225,1372.0243902439,34.4327376027,1024.6572892342,13.6532403271,164,0.9836000000,199.5398836550,88.9705942254,231.3365000000,41.1025177452,37.0000000000,5517.0000000000,80.0122917531,0.7468214826
226,1374.8711656442,34.4343607765,1030.5909445838,13.7530347037,163,0.9837000000,200.6716913354,89.6092014455,231.3510000000,41.1187060371,26.0000000000,5416.0000000000,80.7221127008,0.7495909219
227,1385.9500000000,34.5732634261,1036.5241422659,13.8072247780,160,0.9840000000,201.7041938385,90.7922950877,231.4130000000,41.1345614402,29.0000000000,5317.0000000000,81.9444284828,0.7478798963
228,1403.1139240506,34.8025870764,1042.7234421910,13.8525758196,158,0.9842000000,203.3576863595,91.5718549644,231.5216000000,41.1502747345,26.0000000000,5220.0000000000,82.9546229816,0.7431495222
229,1421.2820512821,35.0563013381,1055.7560044631,13.8685899706,156,0.9844000000,205.3811327614,92.1049427947,231.6252000000,41.1658157070,25.0000000000,5329.0000000000,84.5281299317,0.7428194872
230,1417.9868421053,35.1546676694,1032.5373319799,13.4957839030,152,0.9848000000,205.4188464570,90.7412980279,231.6582000000,41.1808085777,34.0000000000,5234.0000000000,83.7498366822,0.7281713069
231,1407.8187919463,34.9897104859,1039.7495313627,13.5476548546,149,0.9851000000,206.1092267415,91.8595472759,231.6575000000,41.1954595714,45.0000000000,5345.0000000000,85.1796005437,0.7385535250
232,1397.2916666667,34.8876557434,1034.1347287239,13.4217414443,144,0.9856000000,204.9572890252,90.6160504883,231.6197000000,41.2095137850,40.0000000000,5252.0000000000,86.1778940603,0.7400994033
233,1398.6737588652,34.9010589264,1038.3168219020,13.4383720995,141,0.9859000000,206.2840020382,90.4920691255,231.6068000000,41.2230362966,45.0000000000,5365.0000000000,87.4420506240,0.7423581198
234,1416.7259259259,35.1623819611,1048.8297706713,13.4288056336,135,0.9865000000,207.4038923595,91.5929903927,231.6835000000,41.2363269416,50.0000000000,5274.0000000000,90.2688941070,0.7403194587
235,1411.9333333333,35.1322900476,1036.5408226582,13.3287482286,135,0.9865000000,208.3690396012,91.9473930492,231.6188000000,41.2493564293,49.0000000000,5161.0000000000,89.2112298627,0.7341287285
236,1425.5074626866,35.3317406087,1035.1573659750,13.3107313189,134,0.9866000000,210.0022341957,92.3091128406,231.7196000000,41.2624361054,64.0000000000,5072.0000000000,89.4239763974,0.7261676232
237,1422.4961832061,35.2298260669,1047.2266053546,13.4668310491,131,0.9869000000,212.0481603059,93.3035589372,231.6597000000,41.2749946310,65.0000000000,5185.0000000000,91.4966133342,0.7361893956
238,1425.9384615385,35.2542538759,1054.2676623635,13.5305596776,130,0.9870000000,213.6523813820,93.6842778908,231.6479000000,41.2872318385,68.0000000000,5300.0000000000,92.4653907772,0.7393500427
239,1429.0312500000,35.2613857488,1058.6448290260,13.6259284115,128,0.9872000000,215.9106518555,94.1009659096,231.5953000000,41.2989965837,53.0000000000,5417.0000000000,93.5718671840,0.7408129312
240,1418.8031496063,35.1456205151,1049.7170300322,13.5494836882,127,0.9873000000,216.3444960859,94.6369213659,231.6670000000,41.3104638507,50.0000000000,5330.0000000000,93.1473239644,0.7398609387
241,1421.0640000000,35.1316037965,1057.3995554680,13.6687385915,125,0.9875000000,217.8540188512,95.3162856499,231.6565000000,41.3216816200,37.0000000000,5245.0000000000,94.5766914162,0.7440900308
242,1421.1311475410,35.0893981094,1066.6638350008,13.7791613628,122,0.9878000000,218.7281260437,96.3054857308,231.6613000000,41.3325002027,26.0000000000,5364.0000000000,96.5712060784,0.7505738206
243,1434.1900826446,35.2545470179,1074.3992695059,13.8313772709,121,0.9879000000,220.2977760799,96.7257499381,231.7032000000,41.3432624357,17.0000000000,5449.0000000000,97.6726608642,0.7491331048
244,1428.3529411765,35.1096259503,1085.6735398343,13.9881059050,119,0.9881000000,220.2572454754,97.3880330170,231.6635000000,41.3533692730,10.0000000000,5570.0000000000,99.5235302229,0.7600877266
245,1424.9658119658,35.0061625823,1096.8218885678,14.1256643465,117,0.9883000000,221.5086801936,98.1636504513,231.6728000000,41.3632957767,9.0000000000,5657.0000000000,101.4012194688,0.7697180377
246,1434.2068965517,35.0660698937,1114.8502413518,14.3030639640,116,0.9884000000,222.9976377143,98.6623885990,231.7360000000,41.3731316368,10.0000000000,5780.0000000000,103.5112462923,0.7773287411
247,1415.8318584071,34.8515059743,1103.0710060077,14.1846533173,113,0.9887000000,222.5826143835,97.7552188547,231.6913000000,41.3825939906,13.0000000000,5693.0000000000,103.7681914660,0.7790974609
248,1420.6238532110,34.8658546771,1109.7859847322,14.3176824538,109,0.9891000000,224.4162933744,97.8390963716,231.6928000000,41.3916324469,20.0000000000,5818.0000000000,106.2982187147,0.7811962204
249,1424.1481481481,34.9121079772,1114.0395698705,14.3280446934,108,0.9892000000,225.6713700741,98.5286647274,231.6864000000,41.4005974128,29.0000000000,5945.0000000000,107.1985075921,0.7822497760
250,1418.9906542056,34.8281515632,1120.2924976480,14.3523695916,107,0.9893000000,225.8458707153,99.1080725433,231.6929000000,41.4092437575,26.0000000000,6074.0000000000,108.3027635880,0.7894995604
251,1443.7047619048,35.1653409684,1134.8536798809,14.3910929566,105,0.9895000000,228.2076722576,99.7452662462,231.7712000000,41.4179899072,37.0000000000,6205.0000000000,110.7503788982,0.7860704694
252,1460.5961538462,35.4446657426,1126.7275242184,14.2923694412,104,0.9896000000,230.4252686221,99.5255066991,231.8198000000,41.4267248796,36.0000000000,6120.0000000000,110.4847237018,0.7714161928
253,1472.5339805825,35.5729419408,1132.6300762482,14.3909618255,103,0.9897000000,230.8756209794,100.2190783742,231.8849000000,41.4354166467,25.0000000000,5989.0000000000,111.6013575457,0.7691707568
254,1476.6862745098,35.5910804273,1137.0572784682,14.4900403217,102,0.9898000000,230.7120636859,100.4722757938,231.9325000000,41.4441366651,16.0000000000,5906.0000000000,112.5854470499,0.7700059912
255,1488.5247524752,35.7552033248,1140.5520688090,14.4944881826,101,0.9899000000,230.8473749444,100.9980275275,231.9640000000,41.4527606684,17.0000000000,5825.0000000000,113.4891725836,0.7662298305
256,1521.5833333333,36.2696367789,1150.8875892352,14.3560712335,96,0.9904000000,232.4575066113,102.1675634939,231.9600000000,41.4610519720,50.0000000000,5746.0000000000,117.4619727053,0.7563749970
257,1524.8695652174,36.4075685515,1143.4158513304,14.1194375733,92,0.9908000000,233.7008475661,102.1288873034,232.0136000000,41.4690037893,85.0000000000,5669.0000000000,119.2093431319,0.7498450211
258,1488.7500000000,36.0519220420,1092.3806076846,13.7480513920,88,0.9912000000,228.8296035593,93.9807481852,232.1070000000,41.4765930213,100.0000000000,5594.0000000000,116.4481640457,0.7337569153
259,1503.8372093023,36.2156303389,1094.2914651538,13.8659773712,86,0.9914000000,230.9639421357,94.7222875960,232.1448000000,41.4840487709,113.0000000000,5521.0000000000,118.0004833804,0.7276661718
260,1515.0120481928,36.3354259188,1102.6200286435,13.9552453038,83,0.9917000000,233.5202445401,95.5903104142,232.1159000000,41.4912705669,98.0000000000,5652.0000000000,121.0282714939,0.7277962112
261,1484.4936708861,35.9713598998,1064.2189490321,13.8041637865,79,0.9921000000,233.0567859195,95.1916443952,232.1556000000,41.4978894065,85.0000000000,5581.0000000000,119.7339863492,0.7168901895
262,1524.8947368421,36.4628110303,1079.9726797098,13.9770579383,76,0.9924000000,234.0086139136,97.0355261767,232.2628000000,41.5046036632,100.0000000000,5450.0000000000,123.8813624379,0.7082276918
263,1529.2105263158,36.4960081487,1079.1979272613,14.0446400995,76,0.9924000000,234.8927239651,97.1862191480,232.2956000000,41.5113228995,89.0000000000,5321.0000000000,123.7924922371,0.7057222722
264,1556.4054054054,36.9298253282,1073.8884123283,13.8778026586,74,0.9926000000,237.8604042989,97.7304217241,232.2644000000,41.5179136345,80.0000000000,5392.0000000000,124.8369922075,0.6899798784
265,1560.8356164384,36.9551619221,1076.4865098341,13.9696679901,73,0.9927000000,239.4301429106,98.3309315965,232.2301000000,41.5243437867,65.0000000000,5465.0000000000,125.9932160521,0.6896860236
266,1573.2222222222,37.1128624088,1079.6398862355,13.9949157214,72,0.9928000000,240.8031264758,99.0346715178,232.2033000000,41.5305060135,52.0000000000,5540.0000000000,127.2367807994,0.6862602568
267,1589.3380281690,37.3272415591,1088.0349510705,14.0005380526,71,0.9929000000,243.1835523612,98.9933785603,232.1838000000,41.5364111780,41.0000000000,5617.0000000000,129.1259923404,0.6845837272
268,1616.4117647059,37.5719492163,1109.8886302807,14.3094513101,68,0.9932000000,245.6176812014,100.0507618329,232.2514000000,41.5423295239,32.0000000000,5490.0000000000,134.5937663329,0.6866373127
269,1573.0000000000,37.0380877320,1093.4859430703,14.1837955835,65,0.9935000000,242.9066989554,100.2119080757,232.2163000000,41.5479938249,25.0000000000,5365.0000000000,135.6302387258,0.6951595315
270,1586.0000000000,37.1124663734,1111.8807265170,14.4452358819,64,0.9936000000,244.1225528826,101.1296399037,232.2835000000,41.5535913924,18.0000000000,5288.0000000000,138.9850908146,0.7010597267
271,1594.3750000000,37.2143930614,1115.6505319207,14.4728694139,64,0.9936000000,245.0016207052,101.3028971898,232.3371000000,41.5592174265,13.0000000000,5213.0000000000,139.4563164901,0.6997416116
272,1609.6825396825,37.4095898621,1114.4115797407,14.4984525393,63,0.9937000000,247.8885700613,100.9905921976,232.3438000000,41.5647567322,8.0000000000,5140.0000000000,140.4026618174,0.6923176168
273,1651.5573770492,38.0259846233,1120.8008922866,14.3381264632,61,0.9939000000,252.6278396362,100.1129073473,232.3667000000,41.5702654977,5.0000000000,5265.0000000000,143.5038492744,0.6786327305
274,1597.0169491525,37.3752981076,1109.0080694106,14.1458135333,59,0.9941000000,250.3911543914,100.4683393217,232.2396000000,41.5752736776,10.0000000000,5338.0000000000,144.3805528255,0.6944247336
275,1583.3728813559,37.2739632354,1098.1113200077,13.9292694024,59,0.9941000000,251.2033288655,100.5905929895,232.1591000000,41.5800655070,13.0000000000,5413.0000000000,142.9619168875,0.6935266689
276,1492.9122807018,36.3348336662,983.0893711172,13.1412382654,57,0.9943000000,245.5401359032,91.1723218730,232.1386000000,41.5844699958,20.0000000000,4250.0000000000,130.2133681931,0.6585044438
277,1497.1403508772,36.4002147395,992.6135524524,13.1211553529,57,0.9943000000,246.3164580036,91.3138018058,232.1627000000,41.5888950318,17.0000000000,4373.0000000000,131.4748768284,0.6630063453
278,1464.4000000000,36.1835247264,919.0869303034,12.4560241802,55,0.9945000000,245.9582131875,90.6336193713,232.1570000000,41.5931162123,26.0000000000,4356.0000000000,123.9296564005,0.6276201381
279,1481.2222222222,36.3195706310,944.1137460243,12.7322822543,54,0.9946000000,245.5405276833,91.1771320750,232.1994000000,41.5973494436,37.0000000000,4489.0000000000,128.4776076060,0.6373883215
280,1488.7037037037,36.3782601445,957.7327515125,12.8579116719,54,0.9946000000,246.3304237863,91.3401269775,232.2398000000,41.6016148826,40.0000000000,4490.0000000000,130.3309195087,0.6433333572
281,1487.7692307692,36.2772769869,989.1912900365,13.1045185026,52,0.9948000000,247.6254164200,93.1745817328,232.2562000000,41.6058512782,45.0000000000,4625.0000000000,137.1761506719,0.6648822073
282,1504.0784313725,36.4503592721,991.4833380016,13.2457442339,51,0.9949000000,248.0355217566,94.2127186757,232.2671000000,41.6101111386,34.0000000000,4624.0000000000,138.8354371849,0.6591965667
283,1470.5510204082,36.0014310995,991.0402916339,13.2078756503,49,0.9951000000,247.5123699946,95.9270504934,232.2802000000,41.6140076211,29.0000000000,4761.0000000000,141.5771845191,0.6739244527
284,1483.4893617021,36.3914215214,987.6111275439,12.6156173592,47,0.9953000000,247.5392687766,96.7072922309,232.2783000000,41.6175988621,128.0000000000,4762.0000000000,144.0578887224,0.6657352274
285,1510.9130434783,36.8376748994,990.9158659080,12.4055935564,46,0.9954000000,250.9674051245,96.1445724017,232.2917000000,41.6212081845,113.0000000000,4901.0000000000,146.1025736544,0.6558391101
